city,date,ticker,side,p_model,cost,n,ev_pred,won,pnl
DEN,2026-07-10,KXHIGHDEN-26JUL10-T91,no,0.975,0.8,50,0.164,True,9.44
DEN,2026-07-10,KXHIGHDEN-26JUL10-T84,yes,0.139,0.02,17,0.117,False,-0.37
DEN,2026-07-10,KXHIGHDEN-26JUL10-B90.5,no,0.91,0.49,81,0.402,True,39.89
DEN,2026-07-10,KXHIGHDEN-26JUL10-B86.5,yes,0.297,0.08,47,0.211,False,-4.01
DEN,2026-07-09,KXHIGHDEN-26JUL09-T91,no,0.962,0.74,49,0.208,True,12.08
DEN,2026-07-09,KXHIGHDEN-26JUL09-T84,yes,0.101,0.03,20,0.069,False,-0.65
DEN,2026-07-09,KXHIGHDEN-26JUL09-B90.5,no,0.882,0.53,67,0.334,False,-36.68
DEN,2026-07-09,KXHIGHDEN-26JUL09-B86.5,yes,0.294,0.07,18,0.22,False,-1.35
DEN,2026-07-09,KXHIGHDEN-26JUL09-B84.5,yes,0.203,0.04,31,0.16,False,-1.33
DEN,2026-07-08,KXHIGHDEN-26JUL08-T93,no,0.853,0.66,60,0.177,False,-40.55
DEN,2026-07-08,KXHIGHDEN-26JUL08-B92.5,no,0.76,0.6,15,0.143,True,5.74
DEN,2026-07-08,KXHIGHDEN-26JUL08-B90.5,yes,0.296,0.22,11,0.064,False,-2.56
DEN,2026-07-08,KXHIGHDEN-26JUL08-B88.5,yes,0.209,0.08,100,0.124,False,-8.52
DEN,2026-07-08,KXHIGHDEN-26JUL08-B86.5,yes,0.085,0.04,6,0.042,False,-0.26
DEN,2026-07-07,KXHIGHDEN-26JUL07-T96,no,0.877,0.66,36,0.202,False,-24.33
DEN,2026-07-07,KXHIGHDEN-26JUL07-B95.5,no,0.778,0.56,16,0.201,True,6.76
DEN,2026-07-07,KXHIGHDEN-26JUL07-B93.5,yes,0.297,0.19,37,0.096,False,-7.43
DEN,2026-07-07,KXHIGHDEN-26JUL07-B91.5,yes,0.228,0.04,35,0.185,False,-1.5
DEN,2026-07-07,KXHIGHDEN-26JUL07-B89.5,yes,0.101,0.02,69,0.079,False,-1.48
DEN,2026-07-06,KXHIGHDEN-26JUL06-T92,yes,0.088,0.02,28,0.067,False,-0.6
DEN,2026-07-06,KXHIGHDEN-26JUL06-B96.5,no,0.743,0.43,13,0.296,False,-5.82
DEN,2026-07-06,KXHIGHDEN-26JUL06-B92.5,yes,0.189,0.04,52,0.147,False,-2.22
DEN,2026-07-05,KXHIGHDEN-26JUL05-T94,no,0.853,0.56,40,0.275,False,-23.09
DEN,2026-07-05,KXHIGHDEN-26JUL05-B93.5,no,0.76,0.53,58,0.212,True,26.24
DEN,2026-07-05,KXHIGHDEN-26JUL05-B91.5,yes,0.296,0.1,74,0.189,False,-7.87
DEN,2026-07-05,KXHIGHDEN-26JUL05-B89.5,yes,0.209,0.04,18,0.166,False,-0.77
DEN,2026-07-04,KXHIGHDEN-26JUL04-T85,yes,0.627,0.04,34,0.584,False,-1.46
DEN,2026-07-04,KXHIGHDEN-26JUL04-B91.5,no,0.996,0.65,23,0.33,False,-15.32
DEN,2026-07-04,KXHIGHDEN-26JUL04-B89.5,no,0.972,0.54,27,0.415,True,11.95
DEN,2026-07-04,KXHIGHDEN-26JUL04-B85.5,yes,0.234,0.03,115,0.202,False,-3.69
DEN,2026-07-03,KXHIGHDEN-26JUL03-T88,yes,0.317,0.03,110,0.285,False,-3.53
DEN,2026-07-03,KXHIGHDEN-26JUL03-B94.5,no,0.97,0.93,29,0.035,True,1.89
DEN,2026-07-03,KXHIGHDEN-26JUL03-B92.5,no,0.888,0.69,41,0.183,True,12.09
DEN,2026-07-03,KXHIGHDEN-26JUL03-B90.5,no,0.76,0.59,31,0.153,False,-18.82
DEN,2026-07-03,KXHIGHDEN-26JUL03-B88.5,yes,0.296,0.14,2,0.147,False,-0.3
DEN,2026-07-02,KXHIGHDEN-26JUL02-T89,yes,0.33,0.11,50,0.214,False,-5.85
DEN,2026-07-02,KXHIGHDEN-26JUL02-B89.5,no,0.703,0.49,15,0.196,False,-7.62
DEN,2026-07-01,KXHIGHDEN-26JUL01-T86,yes,0.108,0.03,97,0.076,False,-3.11
DEN,2026-07-01,KXHIGHDEN-26JUL01-B90.5,no,0.76,0.59,32,0.153,True,12.57
DEN,2026-07-01,KXHIGHDEN-26JUL01-B88.5,no,0.704,0.65,8,0.038,False,-5.33
DEN,2026-07-01,KXHIGHDEN-26JUL01-B86.5,yes,0.209,0.06,71,0.145,False,-4.55
DEN,2026-06-30,KXHIGHDEN-26JUN30-T89,yes,0.641,0.27,131,0.357,False,-37.18
DEN,2026-06-30,KXHIGHDEN-26JUN30-B91.5,no,0.899,0.63,63,0.253,False,-40.72
DEN,2026-06-30,KXHIGHDEN-26JUN30-B89.5,no,0.772,0.65,57,0.106,True,19.04
DEN,2026-06-29,KXHIGHDEN-26JUN29-T87,yes,0.655,0.07,571,0.581,False,-42.58
DEN,2026-06-29,KXHIGHDEN-26JUN29-B91.5,no,0.976,0.95,9,0.023,True,0.42
DEN,2026-06-29,KXHIGHDEN-26JUN29-B89.5,no,0.905,0.58,15,0.308,True,6.04
DEN,2026-06-29,KXHIGHDEN-26JUN29-B87.5,no,0.778,0.7,24,0.063,False,-17.16
DEN,2026-06-28,KXHIGHDEN-26JUN28-T90,yes,0.13,0.03,11,0.098,False,-0.36
DEN,2026-06-28,KXHIGHDEN-26JUN28-B96.5,no,0.905,0.84,47,0.055,True,7.07
DEN,2026-06-28,KXHIGHDEN-26JUN28-B94.5,no,0.778,0.49,79,0.27,False,-40.1
DEN,2026-06-28,KXHIGHDEN-26JUN28-B90.5,yes,0.228,0.05,9,0.175,False,-0.48
DEN,2026-06-27,KXHIGHDEN-26JUN27-B96.5,no,0.938,0.73,37,0.194,False,-27.53
DEN,2026-06-27,KXHIGHDEN-26JUN27-B94.5,no,0.824,0.45,88,0.357,True,46.87
DEN,2026-06-27,KXHIGHDEN-26JUN27-B92.5,yes,0.286,0.13,17,0.148,False,-2.35
DEN,2026-06-27,KXHIGHDEN-26JUN27-B90.5,yes,0.266,0.03,19,0.234,False,-0.61
DEN,2026-06-26,KXHIGHDEN-26JUN26-T90,no,0.99,0.93,43,0.056,True,2.81
DEN,2026-06-26,KXHIGHDEN-26JUN26-T83,yes,0.24,0.02,10,0.219,False,-0.22
DEN,2026-06-26,KXHIGHDEN-26JUN26-B89.5,no,0.953,0.79,50,0.151,False,-40.09
DEN,2026-06-26,KXHIGHDEN-26JUN26-B87.5,no,0.851,0.49,49,0.343,True,24.13
DEN,2026-06-26,KXHIGHDEN-26JUN26-B85.5,yes,0.271,0.16,91,0.102,False,-15.42
DEN,2026-06-26,KXHIGHDEN-26JUN26-B83.5,yes,0.282,0.06,31,0.219,False,-1.99
DEN,2026-06-25,KXHIGHDEN-26JUN25-T75,yes,1.0,0.89,36,0.103,False,-32.29
DEN,2026-06-25,KXHIGHDEN-26JUN25-B75.5,no,1.0,0.9,44,0.094,False,-39.88
PHIL,2026-08-20,KXHIGHPHIL-26AUG20-T87,no,0.831,0.72,55,0.097,True,14.62
PHIL,2026-08-20,KXHIGHPHIL-26AUG20-B86.5,yes,0.321,0.26,70,0.047,False,-19.15
PHIL,2026-08-19,KXHIGHPHIL-26AUG19-B90.5,no,0.92,0.54,33,0.363,False,-18.4
PHIL,2026-08-19,KXHIGHPHIL-26AUG19-B88.5,no,0.747,0.53,75,0.199,True,33.94
PHIL,2026-08-19,KXHIGHPHIL-26AUG19-B86.5,yes,0.358,0.04,22,0.315,False,-0.94
PHIL,2026-08-18,KXHIGHPHIL-26AUG18-B90.5,no,0.964,0.69,28,0.259,True,8.26
PHIL,2026-08-18,KXHIGHPHIL-26AUG18-B88.5,no,0.833,0.44,29,0.376,False,-13.27
PHIL,2026-08-18,KXHIGHPHIL-26AUG18-B86.5,yes,0.339,0.07,55,0.264,False,-4.11
PHIL,2026-08-18,KXHIGHPHIL-26AUG18-B84.5,yes,0.307,0.03,9,0.275,False,-0.29
PHIL,2026-08-17,KXHIGHPHIL-26AUG17-B91.5,no,0.926,0.88,36,0.039,True,4.05
PHIL,2026-08-17,KXHIGHPHIL-26AUG17-B89.5,no,0.756,0.44,5,0.299,False,-2.29
PHIL,2026-08-17,KXHIGHPHIL-26AUG17-B87.5,yes,0.359,0.24,31,0.106,False,-7.84
PHIL,2026-08-17,KXHIGHPHIL-26AUG17-B85.5,yes,0.235,0.09,7,0.14,False,-0.68
PHIL,2026-08-16,KXHIGHPHIL-26AUG16-T79,yes,0.602,0.09,250,0.506,False,-23.94
PHIL,2026-08-16,KXHIGHPHIL-26AUG16-B83.5,no,0.984,0.93,43,0.05,True,2.81
PHIL,2026-08-16,KXHIGHPHIL-26AUG16-B81.5,no,0.9,0.44,90,0.443,True,48.84
PHIL,2026-08-15,KXHIGHPHIL-26AUG15-B89.5,no,0.756,0.43,23,0.309,False,-10.29
PHIL,2026-08-15,KXHIGHPHIL-26AUG15-B85.5,yes,0.235,0.04,60,0.193,False,-2.57
PHIL,2026-08-14,KXHIGHPHIL-26AUG14-T84,yes,0.045,0.02,14,0.023,False,-0.3
PHIL,2026-08-14,KXHIGHPHIL-26AUG14-B90.5,no,0.885,0.45,26,0.418,False,-12.16
PHIL,2026-08-14,KXHIGHPHIL-26AUG14-B86.5,yes,0.344,0.06,24,0.28,False,-1.54
PHIL,2026-08-14,KXHIGHPHIL-26AUG14-B84.5,yes,0.177,0.02,58,0.156,False,-1.24
PHIL,2026-08-13,KXHIGHPHIL-26AUG13-B92.5,no,0.964,0.91,31,0.048,True,2.61
PHIL,2026-08-13,KXHIGHPHIL-26AUG13-B90.5,no,0.833,0.32,1,0.498,False,-0.34
PHIL,2026-08-13,KXHIGHPHIL-26AUG13-B88.5,yes,0.339,0.19,4,0.138,False,-0.81
PHIL,2026-08-12,KXHIGHPHIL-26AUG12-T91,yes,0.077,0.03,42,0.045,False,-1.35
PHIL,2026-08-12,KXHIGHPHIL-26AUG12-B90.5,no,0.766,0.6,57,0.149,False,-35.16
PHIL,2026-08-12,KXHIGHPHIL-26AUG12-B88.5,no,0.641,0.59,67,0.034,True,26.33
PHIL,2026-08-12,KXHIGHPHIL-26AUG12-B86.5,yes,0.245,0.13,18,0.107,False,-2.49
PHIL,2026-08-11,KXHIGHPHIL-26AUG11-T87,yes,0.638,0.05,35,0.584,False,-1.87
PHIL,2026-08-11,KXHIGHPHIL-26AUG11-B91.5,no,0.987,0.89,19,0.091,True,1.95
PHIL,2026-08-11,KXHIGHPHIL-26AUG11-B89.5,no,0.914,0.52,29,0.376,True,13.41
PHIL,2026-08-11,KXHIGHPHIL-26AUG11-B87.5,no,0.737,0.68,58,0.042,False,-40.33
PHIL,2026-08-10,KXHIGHPHIL-26AUG10-T90,yes,0.313,0.06,503,0.249,False,-32.17
PHIL,2026-08-10,KXHIGHPHIL-26AUG10-B94.5,no,0.926,0.72,55,0.192,True,14.62
PHIL,2026-08-10,KXHIGHPHIL-26AUG10-B92.5,no,0.756,0.6,66,0.139,True,25.29
PHIL,2026-08-10,KXHIGHPHIL-26AUG10-B90.5,yes,0.359,0.23,173,0.116,True,131.06
PHIL,2026-08-09,KXHIGHPHIL-26AUG09-T91,yes,0.584,0.04,2,0.541,False,-0.09
PHIL,2026-08-09,KXHIGHPHIL-26AUG09-B95.5,no,0.982,0.87,12,0.104,True,1.46
PHIL,2026-08-09,KXHIGHPHIL-26AUG09-B93.5,no,0.893,0.44,85,0.435,False,-38.87
PHIL,2026-08-08,KXHIGHPHIL-26AUG08-T89,yes,0.4,0.04,7,0.357,False,-0.3
PHIL,2026-08-08,KXHIGHPHIL-26AUG08-B95.5,no,0.995,0.96,3,0.032,True,0.11
PHIL,2026-08-08,KXHIGHPHIL-26AUG08-B93.5,no,0.952,0.55,18,0.385,True,7.78
PHIL,2026-08-08,KXHIGHPHIL-26AUG08-B91.5,no,0.805,0.64,3,0.149,False,-1.97
PHIL,2026-08-08,KXHIGHPHIL-26AUG08-B89.5,yes,0.351,0.08,2,0.266,False,-0.18
PHIL,2026-08-07,KXHIGHPHIL-26AUG07-B95.5,no,0.989,0.86,1,0.12,True,0.13
PHIL,2026-08-07,KXHIGHPHIL-26AUG07-B93.5,no,0.92,0.57,27,0.333,False,-15.86
PHIL,2026-08-07,KXHIGHPHIL-26AUG07-B91.5,no,0.747,0.69,24,0.042,True,7.08
PHIL,2026-08-06,KXHIGHPHIL-26AUG06-B94.5,no,0.989,0.72,21,0.255,True,5.58
PHIL,2026-08-06,KXHIGHPHIL-26AUG06-B92.5,no,0.92,0.43,39,0.473,False,-17.44
PHIL,2026-08-06,KXHIGHPHIL-26AUG06-B90.5,yes,0.253,0.13,27,0.116,False,-3.73
PHIL,2026-08-06,KXHIGHPHIL-26AUG06-B88.5,yes,0.358,0.05,11,0.305,False,-0.59
PHIL,2026-08-05,KXHIGHPHIL-26AUG05-T82,yes,0.281,0.03,29,0.249,False,-0.93
PHIL,2026-08-05,KXHIGHPHIL-26AUG05-B88.5,no,0.987,0.92,22,0.062,True,1.64
PHIL,2026-08-05,KXHIGHPHIL-26AUG05-B86.5,no,0.914,0.55,13,0.346,True,5.62
PHIL,2026-08-05,KXHIGHPHIL-26AUG05-B84.5,no,0.737,0.67,59,0.052,False,-40.45
PHIL,2026-08-05,KXHIGHPHIL-26AUG05-B82.5,yes,0.357,0.05,26,0.303,False,-1.39
PHIL,2026-08-04,KXHIGHPHIL-26AUG04-B89.5,no,1.0,0.68,58,0.304,False,-40.33
PHIL,2026-08-04,KXHIGHPHIL-26AUG04-B87.5,no,0.992,0.55,72,0.425,True,31.15
PHIL,2026-08-04,KXHIGHPHIL-26AUG04-B85.5,no,0.937,0.87,15,0.06,True,1.83
PHIL,2026-08-04,KXHIGHPHIL-26AUG04-B83.5,yes,0.224,0.03,28,0.192,False,-0.9
PHIL,2026-08-03,KXHIGHPHIL-26AUG03-T87,no,0.964,0.56,14,0.387,False,-8.09
PHIL,2026-08-03,KXHIGHPHIL-26AUG03-B86.5,no,0.843,0.63,9,0.196,True,3.18
PHIL,2026-08-03,KXHIGHPHIL-26AUG03-B84.5,yes,0.333,0.12,80,0.206,False,-10.2
PHIL,2026-08-03,KXHIGHPHIL-26AUG03-B82.5,yes,0.314,0.05,22,0.261,False,-1.18
PHIL,2026-08-02,KXHIGHPHIL-26AUG02-T85,yes,0.382,0.03,118,0.35,False,-3.79
PHIL,2026-08-02,KXHIGHPHIL-26AUG02-B91.5,no,0.994,0.94,13,0.05,False,-12.28
PHIL,2026-08-02,KXHIGHPHIL-26AUG02-B89.5,no,0.947,0.49,78,0.44,True,38.41
PHIL,2026-08-02,KXHIGHPHIL-26AUG02-B87.5,no,0.795,0.7,57,0.08,True,16.26
PHIL,2026-08-02,KXHIGHPHIL-26AUG02-B85.5,yes,0.354,0.08,46,0.269,False,-3.92
PHIL,2026-08-01,KXHIGHPHIL-26AUG01-T86,yes,0.655,0.03,11,0.623,False,-0.36
PHIL,2026-08-01,KXHIGHPHIL-26AUG01-B90.5,no,0.989,0.67,43,0.303,False,-29.48
PHIL,2026-08-01,KXHIGHPHIL-26AUG01-B88.5,no,0.92,0.52,50,0.383,True,23.12
PHIL,2026-08-01,KXHIGHPHIL-26AUG01-B86.5,yes,0.253,0.12,22,0.126,False,-2.81
PHIL,2026-07-31,KXHIGHPHIL-26JUL31-B90.5,no,0.998,0.85,47,0.139,True,6.63
PHIL,2026-07-31,KXHIGHPHIL-26JUL31-B88.5,no,0.976,0.46,39,0.498,False,-18.62
PHIL,2026-07-31,KXHIGHPHIL-26JUL31-B86.5,no,0.869,0.75,53,0.106,True,12.55
PHIL,2026-07-31,KXHIGHPHIL-26JUL31-B84.5,yes,0.314,0.04,30,0.271,False,-1.29
PHIL,2026-07-30,KXHIGHPHIL-26JUL30-T80,yes,0.364,0.04,60,0.322,False,-2.57
PHIL,2026-07-30,KXHIGHPHIL-26JUL30-B86.5,no,0.993,0.87,45,0.115,True,5.49
PHIL,2026-07-30,KXHIGHPHIL-26JUL30-B84.5,no,0.943,0.51,40,0.415,True,18.9
PHIL,2026-07-30,KXHIGHPHIL-26JUL30-B82.5,no,0.785,0.72,55,0.051,False,-40.38
PHIL,2026-07-30,KXHIGHPHIL-26JUL30-B80.5,yes,0.356,0.09,90,0.261,False,-8.62
PHIL,2026-07-29,KXHIGHPHIL-26JUL29-T86,no,0.987,0.9,44,0.08,True,4.12
PHIL,2026-07-29,KXHIGHPHIL-26JUL29-B85.5,no,0.914,0.53,17,0.366,False,-9.31
PHIL,2026-07-29,KXHIGHPHIL-26JUL29-B83.5,no,0.737,0.69,57,0.032,True,16.81
PHIL,2026-07-29,KXHIGHPHIL-26JUL29-B81.5,yes,0.357,0.06,74,0.293,False,-4.74
PHIL,2026-07-28,KXHIGHPHIL-26JUL28-T84,no,0.96,0.74,54,0.206,False,-40.69
PHIL,2026-07-28,KXHIGHPHIL-26JUL28-B83.5,no,0.833,0.58,46,0.236,True,18.53
PHIL,2026-07-28,KXHIGHPHIL-26JUL28-B81.5,yes,0.339,0.26,151,0.065,False,-41.3
PHIL,2026-07-28,KXHIGHPHIL-26JUL28-B79.5,yes,0.307,0.05,135,0.254,False,-7.2
PHIL,2026-07-28,KXHIGHPHIL-26JUL28-B77.5,yes,0.124,0.02,80,0.102,False,-1.71
PHIL,2026-07-27,KXHIGHPHIL-26JUL27-B89.5,yes,0.167,0.04,64,0.124,False,-2.74
PHIL,2026-07-27,KXHIGHPHIL-26JUL27-B87.5,no,0.661,0.44,63,0.204,False,-28.81
PHIL,2026-07-27,KXHIGHPHIL-26JUL27-B85.5,no,0.693,0.64,62,0.037,True,21.32
PHIL,2026-07-27,KXHIGHPHIL-26JUL27-B83.5,yes,0.124,0.05,83,0.07,False,-4.43
PHIL,2026-07-26,KXHIGHPHIL-26JUL26-T84,yes,0.672,0.05,2,0.619,False,-0.11
PHIL,2026-07-26,KXHIGHPHIL-26JUL26-B88.5,no,0.99,0.95,19,0.037,True,0.88
PHIL,2026-07-26,KXHIGHPHIL-26JUL26-B86.5,no,0.926,0.49,31,0.419,True,15.26
PHIL,2026-07-26,KXHIGHPHIL-26JUL26-B84.5,no,0.756,0.63,24,0.11,False,-15.52
PHIL,2026-07-25,KXHIGHPHIL-26JUL25-T83,yes,0.473,0.09,16,0.377,False,-1.54
PHIL,2026-07-25,KXHIGHPHIL-26JUL25-B85.5,no,0.843,0.49,18,0.335,False,-9.14
PHIL,2026-07-24,KXHIGHPHIL-26JUL24-T82,yes,0.62,0.03,42,0.588,False,-1.35
PHIL,2026-07-24,KXHIGHPHIL-26JUL24-B86.5,no,0.986,0.66,17,0.31,True,5.51
PHIL,2026-07-24,KXHIGHPHIL-26JUL24-B84.5,no,0.907,0.5,32,0.39,False,-16.56
PHIL,2026-07-24,KXHIGHPHIL-26JUL24-B82.5,yes,0.272,0.13,267,0.134,False,-36.83
PHIL,2026-07-23,KXHIGHPHIL-26JUL23-B85.5,no,1.0,0.83,48,0.16,True,7.68
PHIL,2026-07-23,KXHIGHPHIL-26JUL23-B83.5,no,0.991,0.44,60,0.534,False,-27.44
PHIL,2026-07-23,KXHIGHPHIL-26JUL23-B81.5,no,0.932,0.86,46,0.064,True,6.05
PHIL,2026-07-23,KXHIGHPHIL-26JUL23-B79.5,yes,0.234,0.05,14,0.181,False,-0.75
PHIL,2026-07-22,KXHIGHPHIL-26JUL22-T89,no,0.951,0.89,5,0.054,False,-4.49
PHIL,2026-07-22,KXHIGHPHIL-26JUL22-B88.5,no,0.815,0.58,14,0.217,True,5.64
PHIL,2026-07-22,KXHIGHPHIL-26JUL22-B84.5,yes,0.291,0.04,1,0.248,False,-0.05
PHIL,2026-07-22,KXHIGHPHIL-26JUL22-B82.5,yes,0.108,0.03,15,0.076,False,-0.49
PHIL,2026-07-21,KXHIGHPHIL-26JUL21-B87.5,no,0.661,0.61,65,0.035,False,-40.74
PHIL,2026-07-21,KXHIGHPHIL-26JUL21-B83.5,yes,0.124,0.07,109,0.049,False,-8.13
PHIL,2026-07-20,KXHIGHPHIL-26JUL20-B86.5,no,0.98,0.55,72,0.413,True,31.15
PHIL,2026-07-20,KXHIGHPHIL-26JUL20-B84.5,no,0.885,0.5,50,0.368,False,-25.88
PHIL,2026-07-20,KXHIGHPHIL-26JUL20-B82.5,yes,0.298,0.05,61,0.245,False,-3.26
PHIL,2026-07-19,KXHIGHPHIL-26JUL19-T82,yes,0.473,0.02,5,0.452,False,-0.11
PHIL,2026-07-19,KXHIGHPHIL-26JUL19-B88.5,no,0.997,0.94,14,0.053,True,0.78
PHIL,2026-07-19,KXHIGHPHIL-26JUL19-B86.5,no,0.967,0.57,67,0.38,True,27.66
PHIL,2026-07-19,KXHIGHPHIL-26JUL19-B84.5,no,0.843,0.56,71,0.265,False,-40.99
PHIL,2026-07-19,KXHIGHPHIL-26JUL19-B82.5,yes,0.333,0.08,36,0.248,False,-3.07
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-T89,yes,0.993,0.19,62,0.792,True,49.55
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-T82,no,1.0,0.97,37,0.028,True,1.03
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-B88.5,no,0.993,0.78,45,0.201,True,9.35
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-B86.5,no,1.0,0.81,49,0.179,True,8.78
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-B84.5,no,1.0,0.74,54,0.247,True,13.31
PHIL,2026-07-18,KXHIGHPHIL-26JUL18-B82.5,no,1.0,0.92,37,0.075,True,2.76
PHIL,2026-07-17,KXHIGHPHIL-26JUL17-T88,yes,0.923,0.37,97,0.536,False,-37.48
PHIL,2026-07-17,KXHIGHPHIL-26JUL17-B92.5,no,1.0,0.96,4,0.037,True,0.14
PHIL,2026-07-17,KXHIGHPHIL-26JUL17-B90.5,no,0.991,0.78,18,0.199,True,3.74
PHIL,2026-07-17,KXHIGHPHIL-26JUL17-B88.5,no,0.932,0.61,29,0.305,False,-18.18
PHIL,2026-07-16,KXHIGHPHIL-26JUL16-T94,yes,0.819,0.54,74,0.262,False,-41.25
PHIL,2026-07-16,KXHIGHPHIL-26JUL16-B98.5,no,0.997,0.97,28,0.025,True,0.78
PHIL,2026-07-16,KXHIGHPHIL-26JUL16-B96.5,no,0.97,0.88,45,0.083,True,5.06
PHIL,2026-07-16,KXHIGHPHIL-26JUL16-B94.5,no,0.852,0.69,51,0.147,False,-35.96
PHIL,2026-07-15,KXHIGHPHIL-26JUL15-T98,yes,0.33,0.2,121,0.119,False,-25.56
PHIL,2026-07-15,KXHIGHPHIL-26JUL15-B98.5,no,0.641,0.53,57,0.094,False,-31.21
PHIL,2026-07-15,KXHIGHPHIL-26JUL15-B100.5,no,0.766,0.68,37,0.071,True,11.27
PHIL,2026-07-14,KXHIGHPHIL-26JUL14-B95.5,no,0.998,0.76,8,0.225,True,1.81
PHIL,2026-07-14,KXHIGHPHIL-26JUL14-B93.5,no,0.976,0.51,6,0.448,True,2.83
PHIL,2026-07-14,KXHIGHPHIL-26JUL14-B91.5,no,0.869,0.78,8,0.077,False,-6.34
PHIL,2026-07-14,KXHIGHPHIL-26JUL14-B89.5,yes,0.314,0.06,50,0.25,False,-3.2
PHIL,2026-07-13,KXHIGHPHIL-26JUL13-T83,yes,0.584,0.03,1,0.552,False,-0.04
PHIL,2026-07-13,KXHIGHPHIL-26JUL13-B89.5,no,0.999,0.97,16,0.027,True,0.44
PHIL,2026-07-13,KXHIGHPHIL-26JUL13-B87.5,no,0.982,0.4,31,0.566,True,18.07
PHIL,2026-07-13,KXHIGHPHIL-26JUL13-B85.5,no,0.893,0.66,32,0.217,False,-21.63
PHIL,2026-07-13,KXHIGHPHIL-26JUL13-B83.5,yes,0.29,0.05,17,0.236,False,-0.91
PHIL,2026-07-12,KXHIGHPHIL-26JUL12-T84,yes,0.78,0.07,38,0.705,False,-2.84
PHIL,2026-07-12,KXHIGHPHIL-26JUL12-B88.5,no,0.996,0.88,5,0.109,False,-4.44
PHIL,2026-07-12,KXHIGHPHIL-26JUL12-B86.5,no,0.96,0.47,33,0.473,True,16.91
PHIL,2026-07-12,KXHIGHPHIL-26JUL12-B84.5,no,0.824,0.78,29,0.032,True,6.03
PHIL,2026-07-11,KXHIGHPHIL-26JUL11-T82,yes,0.222,0.02,146,0.2,False,-3.13
PHIL,2026-07-11,KXHIGHPHIL-26JUL11-B84.5,no,0.702,0.56,23,0.125,True,9.72
PHIL,2026-07-11,KXHIGHPHIL-26JUL11-B82.5,yes,0.344,0.27,42,0.06,False,-11.92
PHIL,2026-07-10,KXHIGHPHIL-26JUL10-T86,yes,0.4,0.03,115,0.368,False,-3.69
PHIL,2026-07-10,KXHIGHPHIL-26JUL10-B92.5,no,0.995,0.96,3,0.032,True,0.11
PHIL,2026-07-10,KXHIGHPHIL-26JUL10-B90.5,no,0.952,0.79,48,0.15,True,9.52
PHIL,2026-07-10,KXHIGHPHIL-26JUL10-B88.5,no,0.805,0.59,67,0.198,True,26.33
PHIL,2026-07-10,KXHIGHPHIL-26JUL10-B86.5,yes,0.351,0.2,46,0.14,True,36.28
PHIL,2026-07-09,KXHIGHPHIL-26JUL09-T83,yes,0.892,0.05,70,0.839,True,66.26
PHIL,2026-07-09,KXHIGHPHIL-26JUL09-B87.5,no,0.999,0.9,44,0.093,True,4.12
PHIL,2026-07-09,KXHIGHPHIL-26JUL09-B85.5,no,0.986,0.53,46,0.439,True,20.81
PHIL,2026-07-09,KXHIGHPHIL-26JUL09-B83.5,no,0.907,0.65,61,0.241,True,20.37
PHIL,2026-07-08,KXHIGHPHIL-26JUL08-T88,no,1.0,0.97,35,0.028,True,0.97
PHIL,2026-07-08,KXHIGHPHIL-26JUL08-B87.5,no,0.994,0.71,7,0.27,True,1.92
PHIL,2026-07-08,KXHIGHPHIL-26JUL08-B85.5,no,0.947,0.51,5,0.42,False,-2.64
PHIL,2026-07-08,KXHIGHPHIL-26JUL08-B83.5,yes,0.205,0.11,82,0.088,False,-9.59
PHIL,2026-07-08,KXHIGHPHIL-26JUL08-B81.5,yes,0.354,0.04,29,0.312,False,-1.24
PHIL,2026-07-07,KXHIGHPHIL-26JUL07-T77,yes,0.364,0.1,161,0.258,False,-17.12
PHIL,2026-07-07,KXHIGHPHIL-26JUL07-B81.5,no,0.943,0.91,6,0.027,True,0.5
PHIL,2026-07-07,KXHIGHPHIL-26JUL07-B79.5,no,0.785,0.64,62,0.129,True,21.32
PHIL,2026-07-07,KXHIGHPHIL-26JUL07-B77.5,no,0.644,0.59,29,0.037,False,-17.61
PHIL,2026-07-06,KXHIGHPHIL-26JUL06-T84,no,1.0,0.81,49,0.179,True,8.78
PHIL,2026-07-06,KXHIGHPHIL-26JUL06-B83.5,no,1.0,0.68,41,0.305,True,12.49
PHIL,2026-07-06,KXHIGHPHIL-26JUL06-B81.5,no,0.996,0.65,61,0.33,False,-40.63
PHIL,2026-07-06,KXHIGHPHIL-26JUL06-B77.5,yes,0.176,0.04,95,0.133,False,-4.06
PHIL,2026-07-05,KXHIGHPHIL-26JUL05-B95.5,yes,0.107,0.04,21,0.065,False,-0.9
PHIL,2026-07-05,KXHIGHPHIL-26JUL05-B91.5,no,0.652,0.49,17,0.144,True,8.37
PHIL,2026-07-05,KXHIGHPHIL-26JUL05-B89.5,yes,0.187,0.09,115,0.091,False,-11.01
PHIL,2026-07-04,KXHIGHPHIL-26JUL04-B105.5,yes,0.123,0.02,4,0.102,False,-0.09
PHIL,2026-07-04,KXHIGHPHIL-26JUL04-B103.5,yes,0.306,0.2,73,0.095,False,-15.42
