train_time_avg,test_time_avg,train_median,test_median,test_p25,test_pct_profitable,train_pct_profitable,test_n_weeks,test_sharpe,robust_time_avg,test_worst_week,test_std,wallets,n_wallets,bet,peak_conc,peak_capital,fits
10.06,-107.8,-3.94,-28.8,-124.5,37.5,48.8,24,-0.29,-107.8,-971.62,346.83,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,108,1620,True
-8.34,-25.96,-21.76,-43.11,-89.08,29.2,38.1,24,-0.14,-25.96,-1205.43,332.21,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,25,74,1850,True
-2.82,-36.83,-48.5,9.01,-77.73,54.5,25.0,22,-0.1,-36.83,-1216.18,361.43,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,25,74,1850,True
60.84,-52.28,2.81,-46.2,-161.92,46.2,51.9,13,-0.1,-52.28,-1205.43,458.51,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0xba732f8ac829db045ab0622787794976cb950cfd,2,25,74,1850,True
2.74,-50.0,19.99,-28.21,-181.92,42.9,60.0,14,-0.15,-50.0,-964.34,410.88,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,20,91,1820,True
38.98,56.56,3.65,48.56,-27.22,73.3,50.0,30,0.17,38.98,-1205.43,327.56,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,25,74,1850,True
142.74,-34.58,1223.47,-50.52,-151.35,42.9,100.0,14,-0.11,-34.58,-1205.43,440.55,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x1823757d22022f81a8fa1536d63101fe458884d8,2,25,74,1850,True
-8.38,1288.29,-296.33,1227.11,506.0,80.0,39.1,10,1.04,-8.38,-664.35,1133.23,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1,2,70,28,1960,True
140.4,611.94,236.94,341.33,116.62,90.9,84.2,22,0.72,140.4,-471.1,810.1,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1,2,80,24,1920,True
-23.72,1019.12,-97.31,631.92,325.58,82.8,33.3,29,0.64,-23.72,-960.17,1534.17,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xfbf3d501e88815464642d0e913f15379c3eeb218,2,70,28,1960,True
-4.85,520.64,-42.38,322.56,49.36,83.3,0.0,30,0.66,-4.85,-808.79,758.28,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x567464a8b6b5794c43282c4a9274e12b48ba8b14,2,35,51,1785,True
255.27,1098.44,-18.55,665.95,339.13,80.0,47.8,10,0.73,255.27,-523.93,1359.98,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,2,100,8,800,True
106.51,885.01,-9.65,456.42,33.15,83.3,40.9,18,0.74,106.51,-428.38,1146.68,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,100,17,1700,True
19.32,340.14,87.75,192.2,54.08,90.0,50.0,20,0.63,19.32,-307.52,524.91,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,55,36,1980,True
296.4,231.88,137.92,138.15,4.97,72.7,75.0,11,0.51,231.88,-150.26,436.55,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,35,56,1960,True
-449.71,-898.0,-242.6,59.16,-978.76,63.6,20.8,11,-0.45,-898.0,-5914.27,1867.69,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,2,25,73,1825,True
-58.81,1030.08,-119.3,691.95,261.99,90.0,41.7,10,0.79,-58.81,-160.26,1221.75,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x77f623734a71c023f9df91011189eaeef891dbd1,2,100,16,1600,True
284.34,899.65,284.33,350.43,237.61,90.0,72.7,10,0.64,284.34,-190.36,1235.89,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xe7dd85e5a9059a65d84f354203648df9928a96cb,2,100,13,1300,True
519.43,205.5,75.53,60.12,20.03,81.8,65.2,11,0.57,205.5,-39.13,305.79,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,2,25,69,1725,True
158.06,191.89,-17.89,152.58,9.2,76.7,46.3,30,0.52,158.06,-338.13,355.84,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,2,40,48,1920,True
116.0,94.91,9.44,39.54,14.75,87.5,56.2,16,0.58,94.91,-83.87,158.16,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x7177a7f5c216809c577c50c77b12aae81f81ddef,2,15,112,1680,True
262.48,199.47,120.24,128.91,34.42,87.5,64.3,24,0.62,199.47,-195.69,315.93,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x5e222c5667c429e79d0e36d580ed1110cc923993,2,35,52,1820,True
987.62,1781.94,706.82,790.92,91.59,94.7,80.6,19,0.58,987.62,-44.21,2900.98,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,2,35,52,1820,True
4.1,-0.18,-3.94,47.96,6.61,75.0,48.9,24,-0.0,-0.18,-971.62,321.57,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,108,1620,True
-24.31,141.65,-54.19,52.52,-94.85,57.1,36.6,42,0.3,-24.31,-507.19,484.01,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,60,31,1860,True
130.95,871.37,43.51,242.09,162.77,80.0,50.0,10,0.56,130.95,-362.18,1385.61,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,100,16,1600,True
107.86,165.05,1.8,114.68,-5.81,74.2,50.9,31,0.45,107.86,-338.13,355.07,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xba732f8ac829db045ab0622787794976cb950cfd,2,40,47,1880,True
31.18,1043.53,99.96,467.69,252.04,100.0,65.2,10,0.78,31.18,65.92,1243.72,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,100,20,2000,True
145.36,715.07,14.61,493.04,-122.25,71.0,50.0,31,0.62,145.36,-867.33,1111.82,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,100,10,1000,True
61.74,215.58,-65.5,129.02,21.46,81.5,33.3,27,0.51,61.74,-380.4,413.65,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0x1823757d22022f81a8fa1536d63101fe458884d8,2,45,42,1890,True
128.24,241.3,207.32,-30.91,-627.34,47.6,88.2,21,0.16,128.24,-2843.29,1499.6,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1,2,70,28,1960,True
-10.85,723.84,2.78,335.37,-206.09,65.5,50.0,29,0.41,-10.85,-2674.83,1736.15,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xfbf3d501e88815464642d0e913f15379c3eeb218,2,65,29,1885,True
-3.37,528.71,-10.39,257.66,-321.45,59.3,0.0,27,0.46,-3.37,-1071.59,1122.27,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x567464a8b6b5794c43282c4a9274e12b48ba8b14,2,40,49,1960,True
131.19,482.7,48.68,29.65,-349.67,55.6,52.6,9,0.38,131.19,-676.28,1093.74,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,2,85,23,1955,True
29.69,455.51,-24.64,-129.23,-575.82,44.4,38.1,18,0.29,29.69,-1240.01,1520.69,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,80,25,2000,True
-58.22,314.61,-4.99,-186.89,-519.76,45.0,41.7,20,0.27,-58.22,-1061.18,1152.78,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,65,30,1950,True
229.35,190.23,67.38,129.29,-364.45,58.3,54.5,12,0.31,190.23,-494.31,562.34,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,40,50,2000,True
-501.24,-916.55,-478.22,-95.89,-513.91,45.5,20.0,11,-0.39,-916.55,-7205.15,2272.64,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,2,25,72,1800,True
-370.79,890.66,-397.69,664.24,-654.53,60.0,22.2,10,0.5,-370.79,-1243.12,1670.52,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x77f623734a71c023f9df91011189eaeef891dbd1,2,85,23,1955,True
132.91,188.88,59.98,89.09,-564.73,50.0,56.2,8,0.19,132.91,-803.26,893.83,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xe7dd85e5a9059a65d84f354203648df9928a96cb,2,65,29,1885,True
422.59,187.68,-9.27,156.18,-168.97,60.0,39.1,10,0.44,187.68,-349.49,405.3,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,2,25,69,1725,True
164.99,84.93,-4.99,17.29,-323.05,53.8,48.7,26,0.11,84.93,-1657.77,761.72,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,2,40,48,1920,True
98.26,58.79,8.58,6.6,-119.94,50.0,52.0,16,0.25,58.79,-244.89,225.19,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x7177a7f5c216809c577c50c77b12aae81f81ddef,2,15,114,1710,True
312.21,66.22,179.46,-137.11,-293.84,45.5,73.5,22,0.09,66.22,-1446.53,706.41,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x5e222c5667c429e79d0e36d580ed1110cc923993,2,35,52,1820,True
961.51,1696.2,693.32,509.95,-172.83,63.2,73.3,19,0.5,961.51,-571.4,3176.42,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,2,35,51,1785,True
8.05,-63.36,-3.94,-59.82,-171.89,45.8,48.8,24,-0.14,-63.36,-955.69,426.01,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,108,1620,True
-23.63,27.64,-52.23,-189.99,-435.81,33.3,38.1,33,0.04,-23.63,-2479.76,988.87,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,60,31,1860,True
-161.24,605.18,-217.42,611.8,-645.12,55.6,23.8,9,0.4,-161.24,-1086.97,1389.64,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,85,23,1955,True
107.86,75.68,1.8,-156.7,-335.82,45.5,50.9,22,0.09,75.68,-1653.18,807.32,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xba732f8ac829db045ab0622787794976cb950cfd,2,40,47,1880,True
-264.86,806.4,-298.2,569.41,-540.71,60.0,35.3,10,0.51,-264.86,-988.62,1490.82,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,80,25,2000,True
123.56,375.77,12.41,91.56,-335.91,58.1,50.0,31,0.25,123.56,-3246.87,1456.42,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,85,23,1955,True
4075.25,79.71,4075.25,-176.29,-377.8,45.5,100.0,22,0.09,79.71,-1980.11,920.78,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1|0x1823757d22022f81a8fa1536d63101fe458884d8,2,45,42,1890,True
35.95,814.79,101.15,267.1,-60.31,72.4,66.7,29,0.57,35.95,-537.18,1379.21,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xfbf3d501e88815464642d0e913f15379c3eeb218,2,65,30,1950,True
29.27,516.54,69.37,359.95,-37.89,71.4,76.9,28,0.65,29.27,-427.81,820.8,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x567464a8b6b5794c43282c4a9274e12b48ba8b14,2,40,49,1960,True
177.16,195.03,214.01,136.57,-170.71,59.1,85.0,22,0.27,177.16,-663.16,692.9,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,2,85,23,1955,True
140.29,360.04,187.3,147.52,-268.44,54.5,70.8,22,0.44,140.29,-696.11,804.84,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,75,26,1950,True
142.95,120.95,186.68,68.12,-60.31,70.6,75.0,17,0.41,120.95,-428.68,331.52,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,65,30,1950,True
204.11,6.05,347.66,1.46,-107.19,50.0,89.5,20,0.04,6.05,-230.83,163.01,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,35,56,1960,True
-74.93,-806.86,46.14,-212.12,-861.73,23.8,64.7,21,-0.49,-806.86,-6968.32,1575.02,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,2,25,76,1900,True
124.41,26.52,201.42,-125.62,-499.04,45.5,77.8,22,0.04,26.52,-786.0,647.42,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x77f623734a71c023f9df91011189eaeef891dbd1,2,80,24,1920,True
173.06,207.29,266.4,113.26,-101.86,68.4,94.1,19,0.44,173.06,-593.56,511.24,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xe7dd85e5a9059a65d84f354203648df9928a96cb,2,90,22,1980,True
83.08,442.61,69.56,16.01,-24.66,68.2,78.9,22,0.27,83.08,-205.43,1525.5,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,2,25,70,1750,True
191.63,111.87,43.63,68.83,2.5,74.1,54.5,27,0.53,111.87,-263.8,226.29,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,2,40,48,1920,True
37.37,187.66,24.3,19.22,-14.79,66.7,75.0,18,0.27,37.37,-98.93,805.11,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x7177a7f5c216809c577c50c77b12aae81f81ddef,2,15,107,1605,True
335.05,67.15,262.46,36.68,-32.48,70.6,82.5,17,0.43,67.15,-230.83,177.28,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x5e222c5667c429e79d0e36d580ed1110cc923993,2,35,52,1820,True
616.15,1492.87,510.69,561.32,5.86,72.7,80.6,22,0.58,616.15,-197.85,2504.99,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,2,30,58,1740,True
31.99,-67.17,20.45,4.98,-87.44,54.2,61.2,24,-0.22,-67.17,-971.62,285.59,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,108,1620,True
-12.05,113.4,-49.97,62.53,-71.75,62.9,40.5,35,0.37,-12.05,-395.71,379.86,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,60,31,1860,True
135.86,128.43,171.99,152.91,-98.94,59.1,78.9,22,0.32,128.43,-632.27,385.11,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,90,22,1980,True
87.67,121.69,9.88,83.28,39.23,80.8,54.2,26,0.6,87.67,-263.8,264.38,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd,2,40,47,1880,True
151.43,75.04,236.94,102.49,-54.47,72.2,93.3,18,0.1,75.04,-2546.14,787.39,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,80,24,1920,True
125.48,394.46,34.49,270.21,-43.43,74.2,53.0,31,0.7,125.48,-428.68,539.62,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,65,30,1950,True
121.13,77.42,129.24,57.65,-42.63,70.0,92.9,20,0.46,77.42,-296.78,223.53,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x1823757d22022f81a8fa1536d63101fe458884d8,2,45,42,1890,True
-10.56,605.84,-25.73,233.29,-3.66,75.0,20.0,28,0.62,-10.56,-597.68,1004.14,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x567464a8b6b5794c43282c4a9274e12b48ba8b14,2,30,59,1770,True
-9.14,744.64,73.06,341.05,-141.97,71.4,55.6,28,0.49,-9.14,-1831.28,1558.2,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,2,70,28,1960,True
-12.89,798.65,-36.27,281.5,-41.62,72.4,29.4,29,0.53,-12.89,-961.02,1487.3,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,65,29,1885,True
7.29,424.12,-3.45,152.55,-71.4,66.7,42.9,27,0.44,7.29,-896.51,1012.45,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,45,44,1980,True
56.13,315.7,50.04,122.61,-37.77,65.5,61.5,29,0.47,56.13,-766.61,654.69,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,30,63,1890,True
-68.54,-427.51,-54.0,-79.27,-675.8,44.8,25.0,29,-0.28,-427.51,-6945.12,1505.24,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,2,25,72,1800,True
-10.23,535.88,-56.24,236.39,-412.96,65.5,45.5,29,0.39,-10.23,-1067.18,1363.31,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x77f623734a71c023f9df91011189eaeef891dbd1,2,65,30,1950,True
-17.48,634.27,-72.91,216.58,-3.15,75.0,37.5,28,0.48,-17.48,-1195.35,1335.01,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xe7dd85e5a9059a65d84f354203648df9928a96cb,2,60,32,1920,True
18.57,548.86,1.07,122.03,-8.08,75.0,50.0,28,0.37,18.57,-498.06,1503.6,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,2,25,69,1725,True
171.84,367.97,-19.36,170.04,-10.21,75.0,47.5,28,0.41,171.84,-1155.31,918.0,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,2,40,48,1920,True
2.07,272.45,-13.66,104.87,-8.4,74.1,45.8,27,0.4,2.07,-298.84,704.1,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x7177a7f5c216809c577c50c77b12aae81f81ddef,2,15,111,1665,True
215.82,351.59,111.55,126.44,-19.59,74.1,68.3,27,0.47,215.82,-697.29,773.26,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x5e222c5667c429e79d0e36d580ed1110cc923993,2,35,52,1820,True
294.92,2043.17,58.38,1068.45,260.19,93.1,63.0,29,0.76,294.92,-697.29,2646.88,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,2,35,52,1820,True
6.16,67.09,4.3,44.42,-53.94,58.6,53.2,29,0.14,6.16,-1132.78,465.77,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,108,1620,True
-15.43,313.67,-52.23,8.07,-151.16,52.5,38.1,40,0.29,-15.43,-1732.97,1186.3,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,60,31,1860,True
-20.39,654.72,-85.07,199.51,-2.16,75.0,37.5,28,0.42,-20.39,-1486.24,1556.29,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,70,28,1960,True
94.22,307.6,7.47,126.34,-45.35,71.4,53.7,28,0.39,94.22,-1010.9,802.36,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xba732f8ac829db045ab0622787794976cb950cfd,2,35,56,1960,True
-17.9,647.22,1.45,243.05,-90.7,71.4,50.0,28,0.42,-17.9,-1394.58,1556.86,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,70,28,1960,True
113.06,832.24,10.22,509.43,53.93,80.0,50.0,30,0.5,113.06,-2145.69,1616.76,0xfbf3d501e88815464642d0e913f15379c3eeb218|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,70,28,1960,True
48.91,447.78,-43.12,162.56,-62.13,70.4,44.4,27,0.47,48.91,-896.51,996.61,0xfbf3d501e88815464642d0e913f15379c3eeb218|0x1823757d22022f81a8fa1536d63101fe458884d8,2,45,42,1890,True
-2.95,446.88,-9.09,150.78,-19.37,73.1,0.0,26,0.48,-2.95,-1124.93,928.39,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,2,35,52,1820,True
-4.22,457.3,-26.84,155.36,-86.78,60.7,15.4,28,0.56,-4.22,-531.15,844.63,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,35,51,1785,True
9.3,252.94,-2.5,335.53,-15.64,66.7,33.3,18,0.67,9.3,-437.93,590.88,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,25,79,1975,True
40.78,228.83,205.8,-14.74,-45.62,44.4,75.0,27,0.5,40.78,-350.34,471.56,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,20,85,1700,True
-71.54,-372.62,-125.84,-177.74,-560.25,36.0,0.0,25,-0.26,-372.62,-6945.12,1638.9,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,2,25,72,1800,True
-4.44,406.61,-39.92,199.02,-119.25,66.7,0.0,27,0.45,-4.44,-1366.56,876.01,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x77f623734a71c023f9df91011189eaeef891dbd1,2,40,49,1960,True
-2.95,426.34,-9.09,545.54,-16.71,66.7,0.0,18,0.76,-2.95,-324.12,814.23,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xe7dd85e5a9059a65d84f354203648df9928a96cb,2,35,52,1820,True
22.0,564.59,-19.33,60.83,-24.75,56.5,16.7,23,0.43,22.0,-468.82,1632.7,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,2,25,69,1725,True
140.19,422.32,-5.84,632.56,26.74,75.0,47.5,16,0.78,140.19,-683.52,880.98,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,2,35,52,1820,True
5.21,291.0,-3.89,304.08,106.14,86.7,42.1,15,0.61,5.21,-262.76,866.56,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x7177a7f5c216809c577c50c77b12aae81f81ddef,2,15,120,1800,True
224.55,406.53,142.69,690.05,246.49,78.6,69.4,14,0.88,224.55,-613.1,866.14,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x5e222c5667c429e79d0e36d580ed1110cc923993,2,35,52,1820,True
238.75,1780.0,482.56,1164.16,553.05,96.0,61.9,25,0.87,238.75,-57.67,2377.99,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,2,30,59,1770,True
7.91,87.89,0.48,29.41,-30.81,61.5,51.2,26,0.21,7.91,-833.94,414.33,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,2,15,114,1710,True
-17.82,257.76,-34.82,-22.29,-132.26,48.0,38.1,25,0.52,-17.82,-700.68,873.46,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,2,40,49,1960,True
-3.37,410.14,-10.39,20.26,-61.11,61.5,0.0,26,0.5,-3.37,-743.29,875.17,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,2,40,49,1960,True
104.95,374.29,1.8,766.39,86.69,73.3,50.9,15,0.83,104.95,-700.68,980.31,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xba732f8ac829db045ab0622787794976cb950cfd,2,40,49,1960,True
-1.88,389.72,-10.39,581.58,-72.79,70.6,40.0,17,0.66,-1.88,-714.29,1008.59,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,2,40,49,1960,True
54.98,525.85,-2.86,352.49,24.96,80.0,48.4,30,0.68,54.98,-553.64,774.51,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,2,40,50,2000,True
52.11,460.52,-9.37,788.63,254.97,78.6,25.0,14,0.87,52.11,-700.68,992.65,0x567464a8b6b5794c43282c4a9274e12b48ba8b14|0x1823757d22022f81a8fa1536d63101fe458884d8,2,40,49,1960,True
92.02,375.84,-10.35,10.62,-568.33,52.9,43.5,17,0.25,92.02,-1228.24,1502.17,0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,2,100,13,1300,True
40.76,24.71,-2.94,-6.87,-214.31,47.4,46.7,19,0.05,24.71,-804.31,511.16,0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x62e651c34c394423e8c2c93b24a50b0e54cf564e,2,55,36,1980,True
263.41,-22.12,22.25,-47.82,-101.55,41.7,54.2,12,-0.13,-22.12,-302.41,157.81,0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0xc6174a742b2926f00e683828019cef708ff9cd8e,2,35,53,1855,True
