series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG011600-00,90-95c,yes,90,540,True,3.62,False
KXBTC15M,KXBTC15M-26AUG011600-00,85-89c,yes,86,480,True,5.3,False
KXBTC15M,KXBTC15M-26AUG011545-45,80-84c,no,80,480,True,8.14,False
KXBTC15M,KXBTC15M-26AUG011545-45,90-95c,no,92,420,True,2.83,False
KXBTC15M,KXBTC15M-26AUG011530-30,85-89c,no,85,480,True,5.74,False
KXBTC15M,KXBTC15M-26AUG011530-30,90-95c,no,91,420,True,3.22,False
KXBTC15M,KXBTC15M-26AUG011515-15,75-79c,yes,77,540,True,9.72,False
KXBTC15M,KXBTC15M-26AUG011515-15,80-84c,yes,81,360,True,7.64,False
KXBTC15M,KXBTC15M-26AUG011515-15,85-89c,yes,87,240,True,4.86,False
KXBTC15M,KXBTC15M-26AUG011500-00,90-95c,yes,93,360,True,2.45,False
KXBTC15M,KXBTC15M-26AUG011445-45,85-89c,no,89,600,True,4.02,False
KXBTC15M,KXBTC15M-26AUG011445-45,80-84c,no,81,480,True,7.64,False
KXBTC15M,KXBTC15M-26AUG011445-45,90-95c,no,93,420,True,2.45,False
KXBTC15M,KXBTC15M-26AUG011430-30,90-95c,no,94,600,True,2.08,False
KXBTC15M,KXBTC15M-26AUG011415-15,80-84c,yes,81,300,True,7.64,False
KXBTC15M,KXBTC15M-26AUG011415-15,85-89c,yes,86,240,True,5.3,False
KXBTC15M,KXBTC15M-26AUG011415-15,90-95c,yes,95,180,True,1.71,False
KXBTC15M,KXBTC15M-26AUG011045-45,85-89c,no,85,360,True,5.74,False
KXBTC15M,KXBTC15M-26AUG011045-45,90-95c,no,90,300,True,3.62,False
KXBTC15M,KXBTC15M-26AUG011030-30,80-84c,yes,82,600,True,7.15,False
KXBTC15M,KXBTC15M-26AUG011030-30,90-95c,yes,91,540,True,3.22,False
KXBTC15M,KXBTC15M-26AUG011015-15,80-84c,yes,84,600,True,6.2,False
