series,ticker,side,ask,secs_left,prior_asks,accel,won,profit
KXBTC15M,KXBTC15M-26JUN221600-00,yes,91,180,"86,87,96",True,True,4.14
KXBTC15M,KXBTC15M-26JUN221415-15,yes,94,360,"87,92,87",False,True,2.67
KXBTC15M,KXBTC15M-26JUN221030-30,no,94,420,"84,88,86",False,True,2.67
KXBTC15M,KXBTC15M-26JUN221015-15,no,94,480,"83,84,88",True,True,2.67
KXBTC15M,KXBTC15M-26JUN221000-00,yes,95,180,"80,89,89",True,True,2.2
KXBTC15M,KXBTC15M-26JUN220900-00,yes,92,420,"84,86,88",True,True,3.64
KXBTC15M,KXBTC15M-26JUN220745-45,yes,95,540,"87,91,93",True,True,2.2
KXBTC15M,KXBTC15M-26JUN220700-00,yes,92,420,"90,94,94",True,True,3.64
KXBTC15M,KXBTC15M-26JUN220615-15,yes,95,360,"82,90,96",True,True,2.2
KXBTC15M,KXBTC15M-26JUN220500-00,no,90,360,"81,86,88",True,True,4.65
KXBTC15M,KXBTC15M-26JUN220445-45,no,95,360,"80,90,93",True,False,-45
KXBTC15M,KXBTC15M-26JUN220400-00,no,95,180,"90,86,87",False,True,2.2
KXBTC15M,KXBTC15M-26JUN220345-45,yes,90,300,"81,93,90",False,False,-45
KXBTC15M,KXBTC15M-26JUN220230-30,no,94,300,"88,93,98",True,True,2.67
KXBTC15M,KXBTC15M-26JUN220200-00,no,93,360,"84,90,89",False,True,3.15
KXBTC15M,KXBTC15M-26JUN220130-30,no,90,240,"81,85,84",False,True,4.65
KXBTC15M,KXBTC15M-26JUN220100-00,yes,90,420,"84,89,89",True,True,4.65
KXBTC15M,KXBTC15M-26JUN212330-30,yes,94,600,"84,84,92",True,True,2.67
KXBTC15M,KXBTC15M-26JUN212315-15,no,95,480,"86,82,88",False,True,2.2
KXBTC15M,KXBTC15M-26JUN212300-00,no,95,480,"80,85,95",True,True,2.2
KXBTC15M,KXBTC15M-26JUN212145-45,no,91,420,"84,84,94",True,True,4.14
KXBTC15M,KXBTC15M-26JUN212130-30,yes,93,540,"88,92,89",False,True,3.15
KXBTC15M,KXBTC15M-26JUN212100-00,no,90,360,"91,94,93",False,True,4.65
KXBTC15M,KXBTC15M-26JUN212015-15,yes,95,480,"81,86,94",True,True,2.2
KXBTC15M,KXBTC15M-26JUN211945-45,no,92,600,"86,89,90",True,True,3.64
KXBTC15M,KXBTC15M-26JUN211930-30,yes,93,360,"84,82,83",False,False,-45
KXBTC15M,KXBTC15M-26JUN211915-15,no,93,420,"87,85,89",False,True,3.15
KXBTC15M,KXBTC15M-26JUN211900-00,yes,95,360,"85,90,96",True,True,2.2
KXBTC15M,KXBTC15M-26JUN211845-45,no,90,480,"82,91,90",False,True,4.65
KXBTC15M,KXBTC15M-26JUN211730-30,yes,92,300,"86,91,96",True,True,3.64
KXBTC15M,KXBTC15M-26JUN211445-45,yes,93,600,"91,90,91",False,True,3.15
KXBTC15M,KXBTC15M-26JUN211415-15,no,95,420,"96,97,96",False,True,2.2
KXBTC15M,KXBTC15M-26JUN211400-00,yes,90,540,"85,89,89",True,True,4.65
KXBTC15M,KXBTC15M-26JUN211015-15,no,95,240,"80,84,94",True,True,2.2
KXBTC15M,KXBTC15M-26JUN210945-45,no,95,540,"84,93,90",False,True,2.2
KXBTC15M,KXBTC15M-26JUN210915-15,no,93,180,"80,84,92",True,True,3.15
KXBTC15M,KXBTC15M-26JUN210830-30,no,90,240,"89,94,90",False,True,4.65
KXBTC15M,KXBTC15M-26JUN210800-00,no,95,360,"94,96,96",True,True,2.2
KXBTC15M,KXBTC15M-26JUN210745-45,no,92,540,"88,80,90",False,True,3.64
KXBTC15M,KXBTC15M-26JUN210730-30,no,93,600,"90,93,96",True,True,3.15
KXBTC15M,KXBTC15M-26JUN210715-15,yes,94,300,"80,85,81",False,True,2.67
KXBTC15M,KXBTC15M-26JUN210630-30,yes,94,240,"88,94,96",True,True,2.67
KXBTC15M,KXBTC15M-26JUN210600-00,yes,91,360,"84,90,92",True,True,4.14
KXBTC15M,KXBTC15M-26JUN210530-30,yes,94,300,"87,90,91",True,True,2.67
KXBTC15M,KXBTC15M-26JUN210515-15,no,92,240,"82,81,91",False,True,3.64
KXBTC15M,KXBTC15M-26JUN210445-45,no,93,480,"82,94,97",True,True,3.15
KXBTC15M,KXBTC15M-26JUN210430-30,no,93,420,"86,93,94",True,True,3.15
KXBTC15M,KXBTC15M-26JUN210415-15,no,94,180,"95,98,98",True,True,2.67
KXBTC15M,KXBTC15M-26JUN210315-15,no,95,240,"81,89,96",True,True,2.2
KXBTC15M,KXBTC15M-26JUN210215-15,no,90,420,"87,90,87",False,True,4.65
KXBTC15M,KXBTC15M-26JUN210200-00,no,92,540,"83,84,88",True,True,3.64
KXBTC15M,KXBTC15M-26JUN210030-30,yes,95,420,"80,95,93",False,True,2.2
KXBTC15M,KXBTC15M-26JUN202345-45,yes,94,180,"89,90,92",True,True,2.67
KXBTC15M,KXBTC15M-26JUN202230-30,no,91,180,"85,84,81",False,True,4.14
KXBTC15M,KXBTC15M-26JUN202015-15,no,90,420,"83,84,80",False,True,4.65
KXBTC15M,KXBTC15M-26JUN201900-00,yes,92,240,"81,85,83",False,True,3.64
KXBTC15M,KXBTC15M-26JUN201730-30,no,92,480,"82,82,87",True,True,3.64
KXBTC15M,KXBTC15M-26JUN201700-00,yes,95,300,"87,93,93",True,True,2.2
KXBTC15M,KXBTC15M-26JUN201645-45,no,91,360,"86,84,85",False,True,4.14
KXBTC15M,KXBTC15M-26JUN201045-45,yes,90,360,"87,92,92",True,True,4.65
KXBTC15M,KXBTC15M-26JUN201030-30,yes,90,480,"80,90,89",False,True,4.65
KXBTC15M,KXBTC15M-26JUN201015-15,no,90,480,"80,84,94",True,True,4.65
KXBTC15M,KXBTC15M-26JUN200815-15,yes,91,240,"96,97,98",True,True,4.14
KXBTC15M,KXBTC15M-26JUN200730-30,yes,94,240,"95,95,94",False,True,2.67
KXBTC15M,KXBTC15M-26JUN200700-00,yes,92,360,"92,91,89",False,True,3.64
KXBTC15M,KXBTC15M-26JUN200645-45,no,95,360,"88,94,91",False,True,2.2
KXBTC15M,KXBTC15M-26JUN200630-30,no,90,240,"91,87,89",False,True,4.65
KXBTC15M,KXBTC15M-26JUN200530-30,yes,90,180,"92,89,83",False,True,4.65
KXBTC15M,KXBTC15M-26JUN200515-15,yes,90,300,"87,93,91",False,True,4.65
KXBTC15M,KXBTC15M-26JUN200500-00,no,91,300,"84,82,90",False,True,4.14
KXBTC15M,KXBTC15M-26JUN200330-30,yes,92,480,"86,90,91",True,True,3.64
KXBTC15M,KXBTC15M-26JUN200315-15,no,92,540,"83,86,89",True,True,3.64
KXBTC15M,KXBTC15M-26JUN200230-30,yes,90,300,"81,91,91",True,True,4.65
KXBTC15M,KXBTC15M-26JUN200130-30,no,93,420,"81,83,92",True,True,3.15
KXBTC15M,KXBTC15M-26JUN200100-00,no,90,240,"80,84,89",True,True,4.65
KXBTC15M,KXBTC15M-26JUN200030-30,yes,91,360,"84,81,88",False,True,4.14
KXBTC15M,KXBTC15M-26JUN200015-15,no,95,180,"86,96,91",False,True,2.2
KXBTC15M,KXBTC15M-26JUN192230-30,no,92,360,"85,86,86",True,True,3.64
KXBTC15M,KXBTC15M-26JUN192215-15,no,92,360,"83,87,83",False,True,3.64
KXBTC15M,KXBTC15M-26JUN192145-45,yes,93,240,"85,93,96",True,True,3.15
KXBTC15M,KXBTC15M-26JUN191715-15,no,90,540,"84,85,84",False,False,-45
KXBTC15M,KXBTC15M-26JUN191700-00,yes,92,540,"88,82,86",False,True,3.64
KXBTC15M,KXBTC15M-26JUN191630-30,no,93,420,"85,95,90",False,False,-45
KXBTC15M,KXBTC15M-26JUN191615-15,yes,90,240,"80,89,89",True,True,4.65
KXBTC15M,KXBTC15M-26JUN191600-00,yes,92,360,"91,93,93",True,True,3.64
KXBTC15M,KXBTC15M-26JUN191515-15,no,93,300,"85,89,89",True,True,3.15
KXBTC15M,KXBTC15M-26JUN191415-15,no,95,360,"81,84,90",True,True,2.2
KXBTC15M,KXBTC15M-26JUN191000-00,yes,90,420,"89,84,83",False,True,4.65
KXBTC15M,KXBTC15M-26JUN190900-00,no,92,600,"86,89,91",True,False,-45
KXBTC15M,KXBTC15M-26JUN190830-30,no,92,540,"91,91,88",False,True,3.64
KXBTC15M,KXBTC15M-26JUN190645-45,no,94,240,"84,89,90",True,True,2.67
KXBTC15M,KXBTC15M-26JUN190545-45,yes,92,180,"82,90,84",False,True,3.64
KXBTC15M,KXBTC15M-26JUN190400-00,yes,94,300,"94,95,89",False,True,2.67
KXBTC15M,KXBTC15M-26JUN190315-15,no,91,480,"84,82,82",False,True,4.14
KXBTC15M,KXBTC15M-26JUN190245-45,no,95,300,"86,95,94",False,True,2.2
KXBTC15M,KXBTC15M-26JUN190215-15,yes,90,240,"87,86,96",False,True,4.65
KXBTC15M,KXBTC15M-26JUN190200-00,yes,92,420,"82,85,88",True,True,3.64
KXBTC15M,KXBTC15M-26JUN190115-15,yes,90,600,"81,85,84",False,True,4.65
KXBTC15M,KXBTC15M-26JUN190045-45,no,92,480,"90,90,87",False,True,3.64
KXBTC15M,KXBTC15M-26JUN190030-30,no,91,420,"83,90,90",True,True,4.14
KXBTC15M,KXBTC15M-26JUN190000-00,yes,91,300,"81,88,86",False,True,4.14
KXBTC15M,KXBTC15M-26JUN182345-45,no,93,420,"80,86,88",True,True,3.15
KXBTC15M,KXBTC15M-26JUN182330-30,no,90,600,"88,94,96",True,False,-45
KXBTC15M,KXBTC15M-26JUN182315-15,no,95,360,"84,86,94",True,True,2.2
KXBTC15M,KXBTC15M-26JUN182130-30,yes,91,600,"90,90,88",False,False,-45
KXBTC15M,KXBTC15M-26JUN182045-45,yes,92,480,"84,87,89",True,True,3.64
KXBTC15M,KXBTC15M-26JUN182030-30,yes,90,420,"90,82,84",False,True,4.65
KXBTC15M,KXBTC15M-26JUN182015-15,no,91,300,"80,90,96",True,True,4.14
KXBTC15M,KXBTC15M-26JUN181930-30,yes,94,300,"81,81,94",True,True,2.67
KXBTC15M,KXBTC15M-26JUN181915-15,no,93,300,"84,86,90",True,True,3.15
KXBTC15M,KXBTC15M-26JUN181900-00,yes,90,300,"90,87,96",False,True,4.65
KXBTC15M,KXBTC15M-26JUN181830-30,no,94,540,"88,89,91",True,True,2.67
KXBTC15M,KXBTC15M-26JUN181730-30,yes,94,420,"84,87,88",True,True,2.67
KXBTC15M,KXBTC15M-26JUN181615-15,yes,95,600,"90,85,93",False,True,2.2
KXBTC15M,KXBTC15M-26JUN181530-30,yes,94,240,"88,92,85",False,True,2.67
KXBTC15M,KXBTC15M-26JUN181415-15,yes,94,180,"86,90,90",True,True,2.67
KXBTC15M,KXBTC15M-26JUN181030-30,yes,93,480,"81,86,89",True,True,3.15
KXBTC15M,KXBTC15M-26JUN181000-00,yes,94,420,"89,89,91",True,True,2.67
KXBTC15M,KXBTC15M-26JUN180945-45,no,95,480,"87,91,95",True,True,2.2
KXBTC15M,KXBTC15M-26JUN180830-30,yes,93,360,"83,87,89",True,True,3.15
KXBTC15M,KXBTC15M-26JUN180630-30,no,94,240,"83,94,96",True,True,2.67
KXBTC15M,KXBTC15M-26JUN180530-30,yes,90,600,"81,84,87",True,False,-45
KXBTC15M,KXBTC15M-26JUN180115-15,no,95,420,"86,91,89",False,True,2.2
KXBTC15M,KXBTC15M-26JUN180000-00,yes,92,420,"80,94,92",False,True,3.64
KXBTC15M,KXBTC15M-26JUN172315-15,no,90,600,"87,96,95",False,True,4.65
KXBTC15M,KXBTC15M-26JUN172245-45,yes,93,180,"82,82,93",True,True,3.15
KXBTC15M,KXBTC15M-26JUN172115-15,yes,91,600,"81,86,92",True,True,4.14
KXBTC15M,KXBTC15M-26JUN172015-15,yes,94,420,"90,94,92",False,True,2.67
KXBTC15M,KXBTC15M-26JUN171930-30,yes,93,600,"85,88,88",True,True,3.15
KXBTC15M,KXBTC15M-26JUN171900-00,yes,92,540,"89,87,89",False,True,3.64
KXBTC15M,KXBTC15M-26JUN171745-45,yes,94,420,"82,92,93",True,False,-45
KXBTC15M,KXBTC15M-26JUN171715-15,no,95,180,"81,84,88",True,True,2.2
KXBTC15M,KXBTC15M-26JUN171645-45,yes,95,360,"80,89,90",True,False,-45
KXBTC15M,KXBTC15M-26JUN171615-15,yes,91,240,"82,81,88",False,False,-45
KXBTC15M,KXBTC15M-26JUN171030-30,no,90,300,"86,90,83",False,True,4.65
KXBTC15M,KXBTC15M-26JUN170945-45,yes,95,480,"82,83,92",True,True,2.2
