series,ticker,side,ask,bucket,secs_left,prior_stuck,won,profit
KXXRP15M,KXXRP15M-26AUG050500-00,no,66,65-69c,360,"53,55,36,53",False,-45
KXXRP15M,KXXRP15M-26AUG050345-45,yes,81,80-85c,420,"63,57,52,62",True,9.82
KXXRP15M,KXXRP15M-26AUG050330-30,no,80,80-85c,600,"61,56,59,61",True,10.46
KXXRP15M,KXXRP15M-26AUG050130-30,yes,76,75-79c,600,"47,45,63,63",True,13.22
KXXRP15M,KXXRP15M-26AUG050100-00,no,67,65-69c,480,"37,39,35,46",False,-45
KXXRP15M,KXXRP15M-26AUG050000-00,yes,76,75-79c,540,"56,54,58,57",True,13.22
KXXRP15M,KXXRP15M-26AUG042345-45,yes,76,75-79c,600,"49,58,58,64",True,13.22
KXXRP15M,KXXRP15M-26AUG042300-00,no,72,70-74c,360,"37,40,50,59",True,16.27
KXXRP15M,KXXRP15M-26AUG042200-00,yes,76,75-79c,600,"56,54,50,64",True,13.22
KXXRP15M,KXXRP15M-26AUG042030-30,no,69,65-69c,540,"57,65,64,53",True,18.8
KXXRP15M,KXXRP15M-26AUG041930-30,no,71,70-74c,540,"51,47,53,55",True,17.09
KXXRP15M,KXXRP15M-26AUG041915-15,yes,70,70-74c,540,"37,40,50,60",True,17.94
KXXRP15M,KXXRP15M-26AUG041900-00,no,66,65-69c,480,"42,49,49,51",False,-45
KXXRP15M,KXXRP15M-26AUG041830-30,yes,79,75-79c,540,"60,43,60,58",True,11.12
KXXRP15M,KXXRP15M-26AUG041800-00,no,71,70-74c,480,"64,59,56,62",True,17.09
KXXRP15M,KXXRP15M-26AUG041745-45,no,69,65-69c,600,"55,65,63,49",True,18.8
KXXRP15M,KXXRP15M-26AUG041715-15,no,82,80-85c,360,"50,52,51,58",True,9.19
KXXRP15M,KXXRP15M-26AUG041515-15,no,71,70-74c,540,"58,60,47,47",False,-45
KXXRP15M,KXXRP15M-26AUG041015-15,yes,74,70-74c,600,"47,50,40,57",True,14.7
KXXRP15M,KXXRP15M-26AUG040730-30,yes,82,80-85c,420,"39,43,39,61",True,9.19
KXXRP15M,KXXRP15M-26AUG040715-15,yes,67,65-69c,600,"46,53,49,44",False,-45
KXXRP15M,KXXRP15M-26AUG040715-15,no,66,65-69c,480,"53,58,36,57",True,21.56
KXXRP15M,KXXRP15M-26AUG040615-15,no,74,70-74c,300,"50,50,60,63",True,14.7
KXXRP15M,KXXRP15M-26AUG040515-15,no,74,70-74c,540,"62,59,58,55",True,14.7
KXXRP15M,KXXRP15M-26AUG040415-15,no,84,80-85c,360,"55,55,56,62",True,7.97
KXXRP15M,KXXRP15M-26AUG040300-00,yes,74,70-74c,360,"54,52,54,53",True,14.7
KXXRP15M,KXXRP15M-26AUG040145-45,no,69,65-69c,300,"62,53,53,61",False,-45
KXXRP15M,KXXRP15M-26AUG040045-45,no,71,70-74c,480,"49,48,48,55",False,-45
KXXRP15M,KXXRP15M-26AUG040015-15,no,67,65-69c,540,"54,39,49,58",True,20.61
KXXRP15M,KXXRP15M-26AUG040000-00,yes,76,75-79c,600,"58,55,57,64",True,13.22
KXXRP15M,KXXRP15M-26AUG032315-15,no,69,65-69c,360,"38,43,55,51",True,18.8
KXXRP15M,KXXRP15M-26AUG032300-00,no,78,75-79c,540,"59,55,52,62",True,11.8
KXXRP15M,KXXRP15M-26AUG032215-15,no,77,75-79c,540,"44,60,61,63",True,12.5
KXXRP15M,KXXRP15M-26AUG032100-00,no,75,75-79c,360,"45,49,43,53",True,13.95
KXXRP15M,KXXRP15M-26AUG031945-45,no,71,70-74c,600,"54,64,63,57",True,17.09
KXXRP15M,KXXRP15M-26AUG031745-45,yes,84,80-85c,360,"59,47,47,58",True,7.97
KXXRP15M,KXXRP15M-26AUG031715-15,no,67,65-69c,420,"39,55,64,64",True,20.61
KXXRP15M,KXXRP15M-26AUG031615-15,yes,77,75-79c,360,"51,62,63,58",True,12.5
KXXRP15M,KXXRP15M-26AUG031545-45,yes,84,80-85c,600,"58,49,56,63",False,-45
KXXRP15M,KXXRP15M-26AUG031515-15,no,75,75-79c,360,"46,44,43,63",True,13.95
KXXRP15M,KXXRP15M-26AUG031415-15,yes,72,70-74c,600,"53,50,61,65",True,16.27
KXXRP15M,KXXRP15M-26AUG031400-00,no,71,70-74c,480,"43,42,54,58",True,17.09
KXXRP15M,KXXRP15M-26AUG031045-45,no,76,75-79c,360,"56,64,50,47",True,13.22
KXXRP15M,KXXRP15M-26AUG031015-15,no,67,65-69c,360,"52,62,57,59",True,20.61
KXXRP15M,KXXRP15M-26AUG031000-00,yes,85,80-85c,480,"48,58,58,48",True,7.39
KXXRP15M,KXXRP15M-26AUG030915-15,no,69,65-69c,480,"45,49,54,51",False,-45
KXXRP15M,KXXRP15M-26AUG030900-00,yes,65,65-69c,600,"51,58,60,60",True,22.53
KXXRP15M,KXXRP15M-26AUG030845-45,no,69,65-69c,360,"57,58,63,64",False,-45
KXXRP15M,KXXRP15M-26AUG030815-15,yes,75,75-79c,300,"48,58,58,64",True,13.95
KXXRP15M,KXXRP15M-26AUG030700-00,yes,65,65-69c,600,"38,38,59,54",True,22.53
KXXRP15M,KXXRP15M-26AUG030415-15,yes,66,65-69c,600,"62,50,43,37",False,-45
KXXRP15M,KXXRP15M-26AUG030415-15,no,66,65-69c,360,"36,42,39,48",True,21.56
KXXRP15M,KXXRP15M-26AUG030315-15,yes,81,80-85c,420,"37,45,51,56",True,9.82
KXXRP15M,KXXRP15M-26AUG030245-45,no,77,75-79c,540,"42,40,47,61",True,12.5
KXXRP15M,KXXRP15M-26AUG030230-30,no,66,65-69c,600,"52,46,46,47",True,21.56
KXXRP15M,KXXRP15M-26AUG030215-15,yes,77,75-79c,480,"51,64,57,55",True,12.5
KXXRP15M,KXXRP15M-26AUG030015-15,yes,65,65-69c,600,"63,63,53,54",False,-45
KXXRP15M,KXXRP15M-26AUG022345-45,yes,73,70-74c,480,"42,40,60,59",True,15.48
KXXRP15M,KXXRP15M-26AUG022315-15,no,71,70-74c,480,"49,50,48,41",True,17.09
KXXRP15M,KXXRP15M-26AUG022145-45,no,68,65-69c,480,"37,40,42,50",False,-45
KXXRP15M,KXXRP15M-26AUG022115-15,no,79,75-79c,480,"61,56,46,43",True,11.12
KXXRP15M,KXXRP15M-26AUG021945-45,no,70,70-74c,540,"63,58,65,59",True,17.94
KXXRP15M,KXXRP15M-26AUG021900-00,no,65,65-69c,540,"45,50,47,57",True,22.53
KXXRP15M,KXXRP15M-26AUG021745-45,yes,74,70-74c,600,"61,57,55,57",True,14.7
KXXRP15M,KXXRP15M-26AUG021730-30,yes,66,65-69c,540,"44,42,46,44",True,21.56
KXXRP15M,KXXRP15M-26AUG021530-30,no,69,65-69c,540,"60,59,47,57",True,18.8
KXXRP15M,KXXRP15M-26AUG021515-15,yes,77,75-79c,540,"59,40,38,55",False,-45
KXXRP15M,KXXRP15M-26AUG021445-45,yes,68,65-69c,600,"51,61,37,65",True,19.69
KXXRP15M,KXXRP15M-26AUG021430-30,yes,76,75-79c,480,"47,58,63,63",False,-45
KXXRP15M,KXXRP15M-26AUG021415-15,no,74,70-74c,540,"41,49,54,50",False,-45
KXXRP15M,KXXRP15M-26AUG021400-00,yes,67,65-69c,360,"60,58,53,49",True,20.61
KXXRP15M,KXXRP15M-26AUG021045-45,yes,82,80-85c,360,"47,54,58,61",True,9.19
KXXRP15M,KXXRP15M-26AUG020715-15,yes,71,70-74c,540,"60,52,40,54",True,17.09
KXXRP15M,KXXRP15M-26AUG020700-00,no,79,75-79c,420,"49,48,43,64",False,-45
KXXRP15M,KXXRP15M-26AUG020445-45,yes,75,75-79c,540,"52,63,56,44",False,-45
KXXRP15M,KXXRP15M-26AUG020430-30,no,74,70-74c,600,"49,44,58,62",True,14.7
KXXRP15M,KXXRP15M-26AUG020415-15,no,68,65-69c,600,"59,63,56,58",True,19.69
KXXRP15M,KXXRP15M-26AUG020330-30,yes,74,70-74c,480,"56,56,58,62",True,14.7
KXXRP15M,KXXRP15M-26AUG020200-00,yes,75,75-79c,600,"55,47,50,63",True,13.95
KXXRP15M,KXXRP15M-26AUG020115-15,yes,82,80-85c,420,"64,60,64,62",False,-45
KXXRP15M,KXXRP15M-26AUG020000-00,no,69,65-69c,540,"53,45,48,62",True,18.8
KXXRP15M,KXXRP15M-26AUG012315-15,no,71,70-74c,300,"61,65,41,50",True,17.09
KXXRP15M,KXXRP15M-26AUG012245-45,no,74,70-74c,600,"45,62,50,60",True,14.7
KXXRP15M,KXXRP15M-26AUG012230-30,yes,72,70-74c,600,"45,39,39,61",False,-45
KXXRP15M,KXXRP15M-26AUG012215-15,yes,71,70-74c,540,"55,57,50,49",True,17.09
KXXRP15M,KXXRP15M-26AUG012200-00,yes,66,65-69c,360,"41,41,58,62",False,-45
KXXRP15M,KXXRP15M-26AUG012200-00,no,78,75-79c,300,"61,44,43,40",True,11.8
KXXRP15M,KXXRP15M-26AUG012145-45,yes,66,65-69c,600,"36,47,55,55",False,-45
KXXRP15M,KXXRP15M-26AUG012100-00,yes,75,75-79c,360,"41,43,43,40",True,13.95
KXXRP15M,KXXRP15M-26AUG012030-30,no,68,65-69c,300,"45,59,54,52",True,19.69
KXXRP15M,KXXRP15M-26AUG011845-45,yes,72,70-74c,480,"56,57,62,41",True,16.27
KXXRP15M,KXXRP15M-26AUG011815-15,yes,75,75-79c,540,"39,43,42,62",True,13.95
KXXRP15M,KXXRP15M-26AUG011800-00,no,75,75-79c,480,"55,57,56,56",True,13.95
KXXRP15M,KXXRP15M-26AUG011645-45,yes,70,70-74c,480,"37,48,53,64",True,17.94
KXXRP15M,KXXRP15M-26AUG011545-45,no,75,75-79c,420,"53,40,37,42",True,13.95
KXXRP15M,KXXRP15M-26AUG011515-15,yes,71,70-74c,600,"55,45,64,58",True,17.09
KXXRP15M,KXXRP15M-26AUG011415-15,yes,75,75-79c,480,"40,44,57,59",True,13.95
KXXRP15M,KXXRP15M-26AUG010930-30,no,80,80-85c,420,"62,57,60,60",True,10.46
KXXRP15M,KXXRP15M-26AUG010915-15,yes,66,65-69c,300,"60,51,50,55",True,21.56
KXXRP15M,KXXRP15M-26AUG010800-00,yes,80,80-85c,420,"44,48,46,50",True,10.46
KXXRP15M,KXXRP15M-26AUG010730-30,yes,68,65-69c,480,"49,50,40,46",True,19.69
KXXRP15M,KXXRP15M-26AUG010715-15,yes,65,65-69c,600,"55,50,52,52",True,22.53
KXXRP15M,KXXRP15M-26AUG010645-45,no,72,70-74c,420,"58,57,55,58",False,-45
KXXRP15M,KXXRP15M-26AUG010600-00,no,71,70-74c,600,"46,44,47,42",True,17.09
KXXRP15M,KXXRP15M-26AUG010545-45,yes,65,65-69c,360,"44,45,45,42",True,22.53
KXXRP15M,KXXRP15M-26AUG010500-00,yes,78,75-79c,480,"47,49,38,40",True,11.8
KXXRP15M,KXXRP15M-26AUG010445-45,yes,74,70-74c,600,"52,58,49,59",False,-45
KXXRP15M,KXXRP15M-26AUG010400-00,yes,67,65-69c,600,"57,57,59,61",False,-45
KXXRP15M,KXXRP15M-26AUG010300-00,yes,67,65-69c,480,"44,48,55,64",False,-45
KXXRP15M,KXXRP15M-26AUG010230-30,yes,70,70-74c,600,"53,54,53,40",True,17.94
KXXRP15M,KXXRP15M-26AUG010045-45,no,70,70-74c,600,"59,50,56,61",False,-45
KXXRP15M,KXXRP15M-26AUG010015-15,no,73,70-74c,480,"35,40,47,62",False,-45
KXXRP15M,KXXRP15M-26JUL312330-30,no,68,65-69c,540,"59,52,51,54",True,19.69
KXXRP15M,KXXRP15M-26JUL312315-15,yes,75,75-79c,420,"60,52,57,61",False,-45
KXXRP15M,KXXRP15M-26JUL312245-45,no,76,75-79c,360,"58,59,63,63",True,13.22
KXXRP15M,KXXRP15M-26JUL312230-30,yes,72,70-74c,540,"37,40,50,48",True,16.27
KXXRP15M,KXXRP15M-26JUL312200-00,no,80,80-85c,540,"53,52,38,58",False,-45
KXXRP15M,KXXRP15M-26JUL312130-30,yes,78,75-79c,360,"38,44,59,63",True,11.8
KXXRP15M,KXXRP15M-26JUL312100-00,no,69,65-69c,420,"49,37,54,58",True,18.8
KXXRP15M,KXXRP15M-26JUL312045-45,no,67,65-69c,360,"43,56,59,59",False,-45
KXXRP15M,KXXRP15M-26JUL311915-15,yes,71,70-74c,600,"52,54,59,63",True,17.09
KXXRP15M,KXXRP15M-26JUL311845-45,yes,71,70-74c,300,"45,58,59,62",False,-45
KXXRP15M,KXXRP15M-26JUL311830-30,yes,78,75-79c,480,"53,56,58,62",True,11.8
KXXRP15M,KXXRP15M-26JUL311815-15,yes,84,80-85c,600,"60,45,52,65",True,7.97
KXXRP15M,KXXRP15M-26JUL311745-45,yes,77,75-79c,360,"60,59,49,50",True,12.5
KXXRP15M,KXXRP15M-26JUL311715-15,yes,83,80-85c,420,"37,50,50,45",True,8.57
KXXRP15M,KXXRP15M-26JUL311700-00,no,69,65-69c,540,"46,35,42,52",True,18.8
KXXRP15M,KXXRP15M-26JUL311615-15,yes,71,70-74c,360,"60,54,45,48",True,17.09
KXXRP15M,KXXRP15M-26JUL311530-30,no,71,70-74c,540,"63,51,61,60",True,17.09
KXXRP15M,KXXRP15M-26JUL311445-45,no,79,75-79c,480,"52,48,53,49",True,11.12
KXXRP15M,KXXRP15M-26JUL311430-30,yes,79,75-79c,420,"56,54,60,60",False,-45
KXXRP15M,KXXRP15M-26JUL311415-15,no,83,80-85c,540,"43,64,58,49",True,8.57
KXXRP15M,KXXRP15M-26JUL311030-30,no,71,70-74c,300,"41,35,40,51",True,17.09
KXXRP15M,KXXRP15M-26JUL311015-15,no,74,70-74c,540,"39,42,39,62",True,14.7
KXXRP15M,KXXRP15M-26JUL310830-30,yes,72,70-74c,540,"41,61,54,51",True,16.27
KXXRP15M,KXXRP15M-26JUL310800-00,no,71,70-74c,600,"41,43,51,59",False,-45
KXXRP15M,KXXRP15M-26JUL310730-30,yes,68,65-69c,360,"43,58,51,42",False,-45
KXXRP15M,KXXRP15M-26JUL310700-00,yes,68,65-69c,360,"41,52,42,64",True,19.69
KXXRP15M,KXXRP15M-26JUL310645-45,yes,67,65-69c,600,"57,41,38,53",True,20.61
KXXRP15M,KXXRP15M-26JUL310630-30,yes,66,65-69c,420,"42,47,44,53",False,-45
KXXRP15M,KXXRP15M-26JUL310615-15,yes,81,80-85c,420,"39,46,47,62",True,9.82
KXXRP15M,KXXRP15M-26JUL310600-00,no,68,65-69c,300,"41,42,46,47",True,19.69
KXXRP15M,KXXRP15M-26JUL310515-15,no,66,65-69c,480,"51,54,54,55",True,21.56
KXXRP15M,KXXRP15M-26JUL310445-45,no,65,65-69c,600,"48,54,55,63",True,22.53
KXXRP15M,KXXRP15M-26JUL310415-15,yes,74,70-74c,540,"35,36,57,64",True,14.7
KXXRP15M,KXXRP15M-26JUL310330-30,no,67,65-69c,480,"59,56,37,47",True,20.61
KXXRP15M,KXXRP15M-26JUL310215-15,yes,75,75-79c,480,"37,49,49,57",True,13.95
KXXRP15M,KXXRP15M-26JUL310145-45,no,68,65-69c,420,"44,54,64,62",False,-45
KXXRP15M,KXXRP15M-26JUL310130-30,no,70,70-74c,600,"49,48,40,38",True,17.94
KXXRP15M,KXXRP15M-26JUL310045-45,no,85,80-85c,420,"38,51,52,52",False,-45
KXXRP15M,KXXRP15M-26JUL310015-15,no,80,80-85c,420,"50,40,45,52",False,-45
KXXRP15M,KXXRP15M-26JUL302315-15,no,76,75-79c,480,"60,38,38,61",True,13.22
KXXRP15M,KXXRP15M-26JUL302245-45,no,69,65-69c,540,"52,42,40,44",True,18.8
KXXRP15M,KXXRP15M-26JUL302045-45,no,75,75-79c,480,"61,55,48,53",True,13.95
KXXRP15M,KXXRP15M-26JUL302030-30,no,66,65-69c,600,"53,48,58,63",False,-45
KXXRP15M,KXXRP15M-26JUL301830-30,no,66,65-69c,540,"36,40,61,58",False,-45
KXXRP15M,KXXRP15M-26JUL301830-30,yes,65,65-69c,420,"41,45,39,41",True,22.53
KXXRP15M,KXXRP15M-26JUL301800-00,no,65,65-69c,540,"63,57,62,63",False,-45
KXXRP15M,KXXRP15M-26JUL301745-45,yes,76,75-79c,300,"57,57,45,56",False,-45
KXXRP15M,KXXRP15M-26JUL301730-30,no,83,80-85c,300,"55,49,49,57",True,8.57
KXXRP15M,KXXRP15M-26JUL301700-00,no,77,75-79c,300,"54,46,56,59",True,12.5
KXXRP15M,KXXRP15M-26JUL301530-30,yes,70,70-74c,480,"56,60,59,61",True,17.94
KXXRP15M,KXXRP15M-26JUL301515-15,yes,75,75-79c,480,"48,54,51,43",True,13.95
KXXRP15M,KXXRP15M-26JUL301430-30,no,71,70-74c,600,"60,52,65,61",True,17.09
KXXRP15M,KXXRP15M-26JUL301415-15,yes,83,80-85c,540,"54,62,63,63",False,-45
KXXRP15M,KXXRP15M-26JUL301015-15,no,71,70-74c,540,"62,55,51,57",True,17.09
KXXRP15M,KXXRP15M-26JUL300930-30,no,66,65-69c,540,"61,48,37,52",True,21.56
KXXRP15M,KXXRP15M-26JUL300715-15,yes,70,70-74c,420,"37,47,38,59",True,17.94
KXXRP15M,KXXRP15M-26JUL300245-45,no,72,70-74c,600,"43,43,47,50",True,16.27
KXXRP15M,KXXRP15M-26JUL300215-15,yes,80,80-85c,600,"61,56,58,55",False,-45
KXXRP15M,KXXRP15M-26JUL300200-00,no,75,75-79c,480,"39,53,43,57",True,13.95
KXXRP15M,KXXRP15M-26JUL300015-15,no,80,80-85c,420,"52,46,44,54",True,10.46
KXXRP15M,KXXRP15M-26JUL292230-30,no,67,65-69c,300,"40,38,43,53",True,20.61
KXXRP15M,KXXRP15M-26JUL292215-15,yes,68,65-69c,480,"44,50,42,49",True,19.69
KXXRP15M,KXXRP15M-26JUL292130-30,yes,69,65-69c,540,"57,62,44,62",True,18.8
KXXRP15M,KXXRP15M-26JUL292030-30,no,72,70-74c,480,"49,37,55,62",True,16.27
KXXRP15M,KXXRP15M-26JUL292015-15,yes,65,65-69c,540,"55,49,38,60",True,22.53
KXXRP15M,KXXRP15M-26JUL291715-15,no,69,65-69c,600,"47,56,57,63",False,-45
KXXRP15M,KXXRP15M-26JUL291645-45,yes,71,70-74c,600,"57,52,57,58",True,17.09
KXXRP15M,KXXRP15M-26JUL291500-00,yes,68,65-69c,480,"53,49,61,54",True,19.69
KXXRP15M,KXXRP15M-26JUL291400-00,yes,77,75-79c,540,"42,41,46,62",True,12.5
KXXRP15M,KXXRP15M-26JUL290945-45,no,72,70-74c,480,"35,59,49,62",True,16.27
KXXRP15M,KXXRP15M-26JUL290915-15,yes,75,75-79c,360,"49,44,40,56",False,-45
KXXRP15M,KXXRP15M-26JUL290900-00,no,72,70-74c,480,"65,40,53,50",True,16.27
KXXRP15M,KXXRP15M-26JUL290845-45,yes,65,65-69c,420,"43,60,46,44",True,22.53
KXXRP15M,KXXRP15M-26JUL290700-00,yes,69,65-69c,600,"43,44,49,61",False,-45
KXXRP15M,KXXRP15M-26JUL290630-30,yes,76,75-79c,480,"42,56,58,57",False,-45
KXXRP15M,KXXRP15M-26JUL290545-45,no,77,75-79c,300,"54,63,54,52",True,12.5
KXXRP15M,KXXRP15M-26JUL290400-00,no,65,65-69c,480,"43,45,43,38",False,-45
KXXRP15M,KXXRP15M-26JUL290330-30,no,75,75-79c,480,"47,61,59,60",False,-45
KXXRP15M,KXXRP15M-26JUL290315-15,yes,74,70-74c,300,"36,57,64,62",True,14.7
KXXRP15M,KXXRP15M-26JUL290245-45,yes,70,70-74c,540,"53,57,48,58",False,-45
KXXRP15M,KXXRP15M-26JUL290215-15,no,75,75-79c,600,"60,43,40,51",True,13.95
KXXRP15M,KXXRP15M-26JUL282345-45,yes,70,70-74c,480,"40,54,35,42",False,-45
KXXRP15M,KXXRP15M-26JUL282245-45,no,69,65-69c,600,"40,46,57,64",False,-45
KXXRP15M,KXXRP15M-26JUL282100-00,yes,83,80-85c,420,"41,46,56,65",True,8.57
KXXRP15M,KXXRP15M-26JUL281930-30,yes,74,70-74c,540,"47,39,40,45",True,14.7
KXXRP15M,KXXRP15M-26JUL281745-45,yes,81,80-85c,540,"51,51,46,57",True,9.82
KXXRP15M,KXXRP15M-26JUL281645-45,yes,67,65-69c,540,"56,61,52,42",True,20.61
KXXRP15M,KXXRP15M-26JUL281615-15,yes,74,70-74c,540,"61,39,44,65",True,14.7
KXXRP15M,KXXRP15M-26JUL281530-30,no,68,65-69c,480,"53,54,45,54",False,-45
KXXRP15M,KXXRP15M-26JUL281445-45,no,65,65-69c,540,"60,55,43,61",True,22.53
KXXRP15M,KXXRP15M-26JUL281430-30,yes,66,65-69c,540,"60,36,36,41",True,21.56
KXXRP15M,KXXRP15M-26JUL281015-15,yes,69,65-69c,480,"49,52,44,63",False,-45
KXXRP15M,KXXRP15M-26JUL280915-15,yes,79,75-79c,480,"55,54,51,52",True,11.12
KXXRP15M,KXXRP15M-26JUL280830-30,yes,65,65-69c,540,"42,42,50,59",True,22.53
KXXRP15M,KXXRP15M-26JUL280830-30,no,70,70-74c,420,"51,42,36,40",False,-45
KXXRP15M,KXXRP15M-26JUL280600-00,yes,68,65-69c,540,"55,37,42,41",False,-45
KXXRP15M,KXXRP15M-26JUL280530-30,yes,71,70-74c,540,"55,48,53,63",True,17.09
KXXRP15M,KXXRP15M-26JUL280415-15,yes,76,75-79c,540,"55,65,58,64",False,-45
KXXRP15M,KXXRP15M-26JUL280300-00,yes,72,70-74c,540,"42,35,49,49",False,-45
KXXRP15M,KXXRP15M-26JUL280045-45,no,73,70-74c,600,"59,41,52,61",True,15.48
KXXRP15M,KXXRP15M-26JUL280030-30,yes,68,65-69c,600,"56,47,42,59",False,-45
KXXRP15M,KXXRP15M-26JUL280015-15,no,70,70-74c,600,"56,55,41,45",True,17.94
KXXRP15M,KXXRP15M-26JUL272345-45,yes,68,65-69c,420,"50,60,64,51",True,19.69
KXXRP15M,KXXRP15M-26JUL272315-15,no,69,65-69c,480,"58,58,50,61",False,-45
KXXRP15M,KXXRP15M-26JUL272230-30,yes,78,75-79c,540,"36,48,40,64",True,11.8
KXXRP15M,KXXRP15M-26JUL272200-00,yes,65,65-69c,600,"47,58,52,56",False,-45
KXXRP15M,KXXRP15M-26JUL272200-00,no,76,75-79c,300,"47,59,52,61",True,13.22
KXXRP15M,KXXRP15M-26JUL272015-15,no,72,70-74c,540,"62,61,62,63",True,16.27
KXXRP15M,KXXRP15M-26JUL271945-45,no,71,70-74c,540,"58,51,56,62",True,17.09
KXXRP15M,KXXRP15M-26JUL271845-45,no,66,65-69c,540,"60,43,40,61",True,21.56
KXXRP15M,KXXRP15M-26JUL271830-30,no,74,70-74c,540,"44,45,40,59",True,14.7
KXXRP15M,KXXRP15M-26JUL271800-00,no,69,65-69c,600,"58,61,60,65",True,18.8
KXXRP15M,KXXRP15M-26JUL271745-45,no,74,70-74c,540,"61,40,42,56",True,14.7
KXXRP15M,KXXRP15M-26JUL271700-00,yes,68,65-69c,420,"53,55,52,58",True,19.69
KXXRP15M,KXXRP15M-26JUL271645-45,no,71,70-74c,420,"51,60,56,46",True,17.09
KXXRP15M,KXXRP15M-26JUL271600-00,no,84,80-85c,540,"61,49,59,64",True,7.97
KXXRP15M,KXXRP15M-26JUL271530-30,no,69,65-69c,480,"54,59,59,50",True,18.8
KXXRP15M,KXXRP15M-26JUL271415-15,no,66,65-69c,360,"62,53,63,61",True,21.56
KXXRP15M,KXXRP15M-26JUL270930-30,no,68,65-69c,480,"57,53,48,56",True,19.69
KXXRP15M,KXXRP15M-26JUL270745-45,yes,80,80-85c,300,"56,63,64,61",True,10.46
KXXRP15M,KXXRP15M-26JUL270645-45,yes,65,65-69c,420,"55,40,57,63",True,22.53
KXXRP15M,KXXRP15M-26JUL270630-30,yes,83,80-85c,480,"55,47,55,61",True,8.57
KXXRP15M,KXXRP15M-26JUL270600-00,yes,77,75-79c,540,"37,43,42,63",False,-45
KXXRP15M,KXXRP15M-26JUL270445-45,no,78,75-79c,600,"56,41,48,65",True,11.8
KXXRP15M,KXXRP15M-26JUL270430-30,yes,78,75-79c,360,"64,60,59,55",True,11.8
KXXRP15M,KXXRP15M-26JUL270415-15,no,68,65-69c,540,"57,57,61,64",True,19.69
KXXRP15M,KXXRP15M-26JUL270330-30,yes,70,70-74c,480,"42,48,63,57",False,-45
KXXRP15M,KXXRP15M-26JUL270315-15,no,72,70-74c,480,"63,55,47,56",True,16.27
KXXRP15M,KXXRP15M-26JUL270245-45,yes,71,70-74c,600,"38,45,51,58",True,17.09
KXXRP15M,KXXRP15M-26JUL262215-15,no,75,75-79c,360,"55,53,60,62",True,13.95
KXXRP15M,KXXRP15M-26JUL262045-45,no,71,70-74c,540,"46,49,60,55",True,17.09
KXXRP15M,KXXRP15M-26JUL261915-15,yes,68,65-69c,540,"58,53,36,54",True,19.69
KXXRP15M,KXXRP15M-26JUL261745-45,no,75,75-79c,300,"42,45,49,47",True,13.95
KXXRP15M,KXXRP15M-26JUL261715-15,no,83,80-85c,420,"40,52,56,58",False,-45
KXXRP15M,KXXRP15M-26JUL261700-00,no,66,65-69c,600,"47,44,49,65",True,21.56
KXXRP15M,KXXRP15M-26JUL261630-30,no,66,65-69c,600,"65,53,59,59",True,21.56
KXXRP15M,KXXRP15M-26JUL261530-30,yes,75,75-79c,600,"53,58,62,64",True,13.95
KXXRP15M,KXXRP15M-26JUL261430-30,yes,79,75-79c,420,"42,37,45,63",True,11.12
KXXRP15M,KXXRP15M-26JUL261415-15,no,68,65-69c,540,"36,59,54,58",True,19.69
KXXRP15M,KXXRP15M-26JUL261400-00,yes,70,70-74c,360,"61,61,63,64",True,17.94
KXXRP15M,KXXRP15M-26JUL260945-45,yes,66,65-69c,480,"62,51,44,53",True,21.56
KXXRP15M,KXXRP15M-26JUL260800-00,yes,71,70-74c,420,"42,43,57,58",True,17.09
KXXRP15M,KXXRP15M-26JUL260745-45,no,66,65-69c,600,"64,65,64,63",True,21.56
KXXRP15M,KXXRP15M-26JUL260730-30,no,66,65-69c,600,"47,43,53,49",False,-45
KXXRP15M,KXXRP15M-26JUL260645-45,no,65,65-69c,540,"57,60,58,62",False,-45
KXXRP15M,KXXRP15M-26JUL260500-00,no,67,65-69c,600,"57,58,52,53",False,-45
KXXRP15M,KXXRP15M-26JUL260445-45,yes,66,65-69c,420,"55,63,63,61",True,21.56
KXXRP15M,KXXRP15M-26JUL260445-45,no,68,65-69c,300,"41,42,35,59",False,-45
KXXRP15M,KXXRP15M-26JUL260430-30,no,71,70-74c,360,"52,55,55,56",False,-45
KXXRP15M,KXXRP15M-26JUL260415-15,yes,66,65-69c,480,"50,42,58,61",True,21.56
KXXRP15M,KXXRP15M-26JUL260345-45,yes,72,70-74c,600,"47,48,61,60",False,-45
KXXRP15M,KXXRP15M-26JUL260330-30,no,69,65-69c,600,"45,44,58,43",True,18.8
KXXRP15M,KXXRP15M-26JUL260315-15,yes,81,80-85c,360,"58,59,43,64",True,9.82
KXXRP15M,KXXRP15M-26JUL260230-30,no,66,65-69c,600,"53,44,44,35",True,21.56
KXXRP15M,KXXRP15M-26JUL260215-15,no,72,70-74c,600,"60,57,65,55",True,16.27
KXXRP15M,KXXRP15M-26JUL260200-00,no,83,80-85c,480,"46,42,56,53",True,8.57
KXXRP15M,KXXRP15M-26JUL260145-45,yes,69,65-69c,300,"57,39,52,54",True,18.8
KXXRP15M,KXXRP15M-26JUL260045-45,no,68,65-69c,600,"58,62,65,65",True,19.69
KXXRP15M,KXXRP15M-26JUL260015-15,yes,66,65-69c,600,"58,46,44,60",False,-45
KXXRP15M,KXXRP15M-26JUL260015-15,no,82,80-85c,360,"36,36,56,58",True,9.19
