series,ticker,side,ask,secs_left,won,profit
KXETH15M,KXETH15M-26JUN161730-30,no,92,540,True,3.64
KXETH15M,KXETH15M-26JUN161515-15,no,92,300,True,3.64
KXETH15M,KXETH15M-26JUN161500-00,yes,93,480,True,3.15
KXETH15M,KXETH15M-26JUN161415-15,yes,93,480,True,3.15
KXETH15M,KXETH15M-26JUN160845-45,yes,92,480,False,-45
KXETH15M,KXETH15M-26JUN160645-45,no,91,300,True,4.14
KXETH15M,KXETH15M-26JUN160245-45,yes,93,300,True,3.15
KXETH15M,KXETH15M-26JUN160045-45,no,91,600,True,4.14
KXETH15M,KXETH15M-26JUN152115-15,yes,92,360,True,3.64
KXETH15M,KXETH15M-26JUN151845-45,yes,90,180,True,4.65
KXETH15M,KXETH15M-26JUN151700-00,no,92,420,True,3.64
KXETH15M,KXETH15M-26JUN151600-00,no,93,480,True,3.15
KXETH15M,KXETH15M-26JUN151545-45,yes,93,420,True,3.15
KXETH15M,KXETH15M-26JUN151515-15,yes,93,360,True,3.15
KXETH15M,KXETH15M-26JUN150630-30,yes,90,240,True,4.65
KXETH15M,KXETH15M-26JUN150530-30,yes,90,540,True,4.65
KXETH15M,KXETH15M-26JUN150500-00,no,93,420,True,3.15
KXETH15M,KXETH15M-26JUN150415-15,yes,92,480,True,3.64
KXETH15M,KXETH15M-26JUN150345-45,no,92,600,True,3.64
KXETH15M,KXETH15M-26JUN150300-00,yes,91,480,True,4.14
KXETH15M,KXETH15M-26JUN150245-45,no,93,540,True,3.15
KXETH15M,KXETH15M-26JUN150200-00,yes,93,360,True,3.15
KXETH15M,KXETH15M-26JUN150100-00,yes,91,420,True,4.14
KXETH15M,KXETH15M-26JUN142300-00,no,91,480,True,4.14
KXETH15M,KXETH15M-26JUN130315-15,no,92,420,False,-45
KXETH15M,KXETH15M-26JUN130200-00,no,90,360,True,4.65
KXETH15M,KXETH15M-26JUN130045-45,yes,90,480,True,4.65
KXETH15M,KXETH15M-26JUN130030-30,yes,93,300,True,3.15
KXETH15M,KXETH15M-26JUN122300-00,no,90,240,False,-45
KXETH15M,KXETH15M-26JUN121845-45,no,92,480,True,3.64
KXETH15M,KXETH15M-26JUN121830-30,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG111730-30,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26AUG111630-30,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26AUG111430-30,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26AUG110930-30,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG110730-30,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26AUG110645-45,no,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG110545-45,no,91,240,True,4.14
KXSOL15M,KXSOL15M-26AUG110230-30,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26AUG110100-00,no,91,240,True,4.14
KXSOL15M,KXSOL15M-26AUG102330-30,yes,91,300,True,4.14
KXSOL15M,KXSOL15M-26AUG102315-15,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26AUG102300-00,no,90,240,True,4.65
KXSOL15M,KXSOL15M-26AUG102230-30,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG102115-15,no,93,480,False,-45
KXSOL15M,KXSOL15M-26AUG102015-15,no,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG102000-00,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26AUG101845-45,no,90,300,True,4.65
KXSOL15M,KXSOL15M-26AUG101800-00,no,91,540,True,4.14
KXSOL15M,KXSOL15M-26AUG101400-00,no,90,300,True,4.65
KXSOL15M,KXSOL15M-26AUG101045-45,no,93,180,True,3.15
KXSOL15M,KXSOL15M-26AUG101030-30,no,93,300,False,-45
KXSOL15M,KXSOL15M-26AUG101015-15,yes,93,600,True,3.15
KXSOL15M,KXSOL15M-26AUG100730-30,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26AUG100715-15,no,92,480,True,3.64
KXSOL15M,KXSOL15M-26AUG100545-45,no,91,540,True,4.14
KXSOL15M,KXSOL15M-26AUG100315-15,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG092315-15,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26AUG092215-15,no,92,240,True,3.64
KXSOL15M,KXSOL15M-26AUG092030-30,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG091930-30,no,90,300,True,4.65
KXSOL15M,KXSOL15M-26AUG091715-15,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG091600-00,no,92,300,True,3.64
KXSOL15M,KXSOL15M-26AUG091445-45,no,90,300,True,4.65
KXSOL15M,KXSOL15M-26AUG091400-00,no,93,540,True,3.15
KXSOL15M,KXSOL15M-26AUG091045-45,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG090930-30,yes,93,600,True,3.15
KXSOL15M,KXSOL15M-26AUG090645-45,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26AUG090500-00,yes,92,600,True,3.64
KXSOL15M,KXSOL15M-26AUG090430-30,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG090345-45,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG090330-30,no,93,540,True,3.15
KXSOL15M,KXSOL15M-26AUG090200-00,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG090145-45,no,91,240,True,4.14
KXSOL15M,KXSOL15M-26AUG090030-30,no,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG082300-00,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26AUG082230-30,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26AUG082215-15,no,90,300,False,-45
KXSOL15M,KXSOL15M-26AUG082100-00,no,92,240,False,-45
KXSOL15M,KXSOL15M-26AUG082000-00,no,92,240,True,3.64
KXSOL15M,KXSOL15M-26AUG081830-30,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG081700-00,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26AUG081600-00,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26AUG081545-45,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26AUG081530-30,no,90,240,True,4.65
KXSOL15M,KXSOL15M-26AUG081515-15,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG081415-15,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG081015-15,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG080930-30,yes,93,240,True,3.15
KXSOL15M,KXSOL15M-26AUG080830-30,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26AUG080545-45,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26AUG080315-15,yes,90,180,True,4.65
KXSOL15M,KXSOL15M-26AUG072300-00,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26AUG071730-30,no,92,300,True,3.64
KXSOL15M,KXSOL15M-26AUG071645-45,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26AUG071515-15,yes,90,540,True,4.65
KXSOL15M,KXSOL15M-26AUG070945-45,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG070800-00,no,93,180,True,3.15
KXSOL15M,KXSOL15M-26AUG070630-30,no,91,240,True,4.14
KXSOL15M,KXSOL15M-26AUG070545-45,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG070530-30,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG070515-15,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26AUG070500-00,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26AUG070300-00,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG062300-00,yes,90,360,True,4.65
KXSOL15M,KXSOL15M-26AUG062115-15,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26AUG061645-45,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG061615-15,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26AUG061445-45,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26AUG061430-30,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26AUG061415-15,no,92,600,True,3.64
KXSOL15M,KXSOL15M-26AUG061045-45,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG060730-30,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG060545-45,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26AUG052230-30,no,90,480,True,4.65
KXSOL15M,KXSOL15M-26AUG052200-00,yes,90,480,False,-45
KXSOL15M,KXSOL15M-26AUG052145-45,yes,93,180,True,3.15
KXSOL15M,KXSOL15M-26AUG052015-15,yes,90,180,True,4.65
KXSOL15M,KXSOL15M-26AUG051915-15,no,91,540,True,4.14
KXSOL15M,KXSOL15M-26AUG051715-15,no,90,480,True,4.65
KXSOL15M,KXSOL15M-26AUG051700-00,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG051630-30,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26AUG051615-15,no,92,240,False,-45
KXSOL15M,KXSOL15M-26AUG050845-45,no,91,600,True,4.14
KXSOL15M,KXSOL15M-26AUG050715-15,yes,90,480,True,4.65
KXSOL15M,KXSOL15M-26AUG050415-15,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG050215-15,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26AUG050145-45,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG042000-00,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG041945-45,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26AUG041730-30,yes,90,180,True,4.65
KXSOL15M,KXSOL15M-26AUG041615-15,no,92,600,True,3.64
KXSOL15M,KXSOL15M-26AUG041415-15,yes,93,600,True,3.15
KXSOL15M,KXSOL15M-26AUG041030-30,no,92,480,True,3.64
KXSOL15M,KXSOL15M-26AUG040900-00,no,90,600,True,4.65
KXSOL15M,KXSOL15M-26AUG040845-45,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26AUG040815-15,no,91,600,True,4.14
KXSOL15M,KXSOL15M-26AUG040400-00,yes,93,600,True,3.15
KXSOL15M,KXSOL15M-26AUG040330-30,no,90,240,False,-45
KXSOL15M,KXSOL15M-26AUG040200-00,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26AUG040130-30,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26AUG040030-30,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG032345-45,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG031915-15,no,91,300,True,4.14
KXSOL15M,KXSOL15M-26AUG031545-45,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26AUG030715-15,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26AUG030615-15,no,91,180,True,4.14
KXSOL15M,KXSOL15M-26AUG030530-30,yes,91,360,True,4.14
KXSOL15M,KXSOL15M-26AUG030300-00,yes,90,240,True,4.65
KXSOL15M,KXSOL15M-26AUG022245-45,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG022230-30,yes,93,480,False,-45
KXSOL15M,KXSOL15M-26AUG021915-15,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26AUG021845-45,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG021730-30,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26AUG021715-15,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG021600-00,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG020600-00,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG020130-30,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26AUG020100-00,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26AUG020030-30,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG020015-15,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG012245-45,no,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG011930-30,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26AUG011915-15,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG011900-00,no,92,300,True,3.64
KXSOL15M,KXSOL15M-26AUG011815-15,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26AUG011745-45,yes,92,240,True,3.64
KXSOL15M,KXSOL15M-26AUG011715-15,yes,92,600,True,3.64
KXSOL15M,KXSOL15M-26AUG011630-30,yes,91,300,True,4.14
KXSOL15M,KXSOL15M-26AUG011530-30,no,92,300,True,3.64
KXSOL15M,KXSOL15M-26AUG011445-45,no,90,600,True,4.65
KXSOL15M,KXSOL15M-26AUG011430-30,no,90,480,True,4.65
KXSOL15M,KXSOL15M-26AUG010945-45,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26AUG010900-00,yes,91,420,True,4.14
KXSOL15M,KXSOL15M-26AUG010630-30,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26AUG010330-30,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26AUG010130-30,no,91,540,True,4.14
KXSOL15M,KXSOL15M-26JUL312300-00,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL312115-15,yes,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL311900-00,no,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL311530-30,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL311500-00,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL311400-00,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL310845-45,no,91,600,True,4.14
KXSOL15M,KXSOL15M-26JUL310815-15,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL310730-30,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL310500-00,yes,92,600,True,3.64
KXSOL15M,KXSOL15M-26JUL310130-30,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL310000-00,yes,91,180,True,4.14
KXSOL15M,KXSOL15M-26JUL302230-30,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL302215-15,yes,91,180,False,-45
KXSOL15M,KXSOL15M-26JUL302145-45,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL302130-30,no,93,600,True,3.15
KXSOL15M,KXSOL15M-26JUL302100-00,no,91,180,True,4.14
KXSOL15M,KXSOL15M-26JUL301815-15,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL301645-45,no,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL300900-00,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL300845-45,yes,90,240,True,4.65
KXSOL15M,KXSOL15M-26JUL300830-30,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL300800-00,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL300145-45,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL292315-15,yes,93,420,False,-45
KXSOL15M,KXSOL15M-26JUL291915-15,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL291700-00,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL291500-00,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL290800-00,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL290745-45,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL290445-45,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL290415-15,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL290130-30,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL282300-00,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL282145-45,no,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL282015-15,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL281945-45,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL281845-45,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL281545-45,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL281015-15,yes,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL280745-45,yes,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL280630-30,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL280215-15,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL280145-45,no,92,240,False,-45
KXSOL15M,KXSOL15M-26JUL280130-30,yes,91,540,True,4.14
KXSOL15M,KXSOL15M-26JUL280115-15,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL280100-00,yes,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL272230-30,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL272100-00,no,93,420,True,3.15
KXSOL15M,KXSOL15M-26JUL271945-45,no,92,240,True,3.64
KXSOL15M,KXSOL15M-26JUL271930-30,yes,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL271815-15,no,93,600,True,3.15
KXSOL15M,KXSOL15M-26JUL271730-30,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL271400-00,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL270900-00,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL270745-45,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL270700-00,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL270515-15,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL270230-30,no,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL270030-30,yes,90,480,False,-45
KXSOL15M,KXSOL15M-26JUL270000-00,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL262345-45,no,92,240,False,-45
KXSOL15M,KXSOL15M-26JUL262200-00,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL262030-30,no,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL262015-15,no,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL261930-30,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26JUL261830-30,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL261500-00,yes,90,240,True,4.65
KXSOL15M,KXSOL15M-26JUL260745-45,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL260700-00,no,93,420,True,3.15
KXSOL15M,KXSOL15M-26JUL260400-00,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL260230-30,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL260130-30,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26JUL252345-45,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL252330-30,no,90,180,True,4.65
KXSOL15M,KXSOL15M-26JUL252315-15,no,93,240,False,-45
KXSOL15M,KXSOL15M-26JUL252300-00,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL252200-00,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26JUL252100-00,yes,90,300,True,4.65
KXSOL15M,KXSOL15M-26JUL252015-15,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL251930-30,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL251630-30,no,90,300,True,4.65
KXSOL15M,KXSOL15M-26JUL251415-15,yes,90,600,True,4.65
KXSOL15M,KXSOL15M-26JUL251015-15,no,92,600,True,3.64
KXSOL15M,KXSOL15M-26JUL250930-30,yes,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL250430-30,yes,91,300,True,4.14
KXSOL15M,KXSOL15M-26JUL250015-15,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL242300-00,no,91,300,True,4.14
KXSOL15M,KXSOL15M-26JUL242145-45,yes,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL242045-45,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL241845-45,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL241815-15,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26JUL241645-45,no,90,240,True,4.65
KXSOL15M,KXSOL15M-26JUL241530-30,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL241400-00,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL241030-30,no,93,420,True,3.15
KXSOL15M,KXSOL15M-26JUL240930-30,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL240615-15,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26JUL240515-15,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL240330-30,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL240315-15,yes,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL240245-45,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL240030-30,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL232230-30,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL232100-00,yes,91,540,True,4.14
KXSOL15M,KXSOL15M-26JUL232030-30,yes,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL231615-15,yes,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL231600-00,no,91,420,False,-45
KXSOL15M,KXSOL15M-26JUL231500-00,yes,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL231000-00,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL230945-45,yes,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL230515-15,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL222315-15,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL222300-00,yes,90,300,True,4.65
KXSOL15M,KXSOL15M-26JUL222245-45,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26JUL222045-45,no,92,240,True,3.64
KXSOL15M,KXSOL15M-26JUL222000-00,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL221915-15,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL221830-30,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL221445-45,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL220645-45,no,90,180,False,-45
KXSOL15M,KXSOL15M-26JUL220345-45,no,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL220100-00,no,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL212200-00,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL212100-00,no,93,240,True,3.15
KXSOL15M,KXSOL15M-26JUL211915-15,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL211800-00,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL211745-45,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL211700-00,no,92,240,True,3.64
KXSOL15M,KXSOL15M-26JUL211645-45,yes,93,480,True,3.15
KXSOL15M,KXSOL15M-26JUL211615-15,yes,91,180,True,4.14
KXSOL15M,KXSOL15M-26JUL211015-15,no,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL211000-00,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL210915-15,yes,90,240,True,4.65
KXSOL15M,KXSOL15M-26JUL210400-00,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL210115-15,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL210015-15,yes,93,360,False,-45
KXSOL15M,KXSOL15M-26JUL202245-45,yes,91,540,True,4.14
KXSOL15M,KXSOL15M-26JUL202130-30,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL202030-30,yes,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL201930-30,yes,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL201645-45,yes,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL201415-15,yes,93,600,True,3.15
KXSOL15M,KXSOL15M-26JUL200945-45,yes,90,480,True,4.65
KXSOL15M,KXSOL15M-26JUL200815-15,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL200700-00,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL200500-00,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL200315-15,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL200200-00,no,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL200045-45,yes,93,420,True,3.15
KXSOL15M,KXSOL15M-26JUL192300-00,yes,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL192230-30,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL192000-00,no,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL191945-45,yes,92,600,True,3.64
KXSOL15M,KXSOL15M-26JUL191900-00,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL191815-15,yes,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL191445-45,yes,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL191045-45,yes,91,480,True,4.14
KXSOL15M,KXSOL15M-26JUL191015-15,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL190900-00,no,91,540,True,4.14
KXSOL15M,KXSOL15M-26JUL190845-45,yes,92,480,True,3.64
KXSOL15M,KXSOL15M-26JUL190730-30,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL190700-00,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL190430-30,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL190415-15,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL190330-30,yes,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL190300-00,yes,92,420,True,3.64
KXSOL15M,KXSOL15M-26JUL190200-00,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL190145-45,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL190115-15,yes,92,240,True,3.64
KXSOL15M,KXSOL15M-26JUL190100-00,no,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL190015-15,no,93,300,True,3.15
KXSOL15M,KXSOL15M-26JUL182230-30,no,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL182100-00,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL181745-45,no,91,300,True,4.14
KXSOL15M,KXSOL15M-26JUL181545-45,yes,93,360,True,3.15
KXSOL15M,KXSOL15M-26JUL181530-30,yes,90,480,True,4.65
KXSOL15M,KXSOL15M-26JUL181500-00,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL181445-45,no,91,600,True,4.14
KXSOL15M,KXSOL15M-26JUL180930-30,no,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL180915-15,no,92,540,True,3.64
KXSOL15M,KXSOL15M-26JUL180900-00,yes,90,360,True,4.65
KXSOL15M,KXSOL15M-26JUL180830-30,no,93,540,True,3.15
KXSOL15M,KXSOL15M-26JUL180815-15,yes,92,600,True,3.64
KXSOL15M,KXSOL15M-26JUL180745-45,no,90,540,True,4.65
KXSOL15M,KXSOL15M-26JUL180715-15,yes,91,240,True,4.14
KXSOL15M,KXSOL15M-26JUL180515-15,no,93,180,True,3.15
KXSOL15M,KXSOL15M-26JUL180415-15,no,91,600,True,4.14
KXSOL15M,KXSOL15M-26JUL180400-00,no,91,420,True,4.14
KXSOL15M,KXSOL15M-26JUL180100-00,yes,92,180,True,3.64
KXSOL15M,KXSOL15M-26JUL180030-30,no,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL172300-00,no,91,360,True,4.14
KXSOL15M,KXSOL15M-26JUL172230-30,yes,92,360,True,3.64
KXSOL15M,KXSOL15M-26JUL172145-45,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL172045-45,no,90,420,True,4.65
KXSOL15M,KXSOL15M-26JUL171945-45,yes,92,300,True,3.64
KXSOL15M,KXSOL15M-26JUL171915-15,no,91,480,True,4.14
KXSOL15M,KXSOL15M-26JUL171900-00,yes,90,420,True,4.65
